nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,4,4,80,2,0.23384827375411987,-113.38672637939453,0.2377540022134781,-141.7488415470778,0.2288104146718979,"[0.19576744735240936, 0.1954040229320526, 0.20596495270729065, 0.23422354459762573, 0.25436705350875854, 0.2431514859199524, 0.23129671812057495, 0.2327982634305954, 0.22872105240821838, 0.22536779940128326, 0.24350304901599884, 0.22666966915130615, 0.22167077660560608, 0.2269359678030014, 0.22844144701957703, 0.2281651794910431, 0.23889635503292084, 0.23697428405284882, 0.24959905445575714, 0.2342032641172409, 0.23598182201385498, 0.2227984070777893, 0.22173736989498138]"
1,4,4,100,2,0.233848437666893,-113.38677215576172,0.23775425553321838,-141.74888174613108,0.2288106232881546,"[0.19576743245124817, 0.1954040229320526, 0.20596489310264587, 0.23422349989414215, 0.25436723232269287, 0.24315138161182404, 0.2312965989112854, 0.2327984720468521, 0.22872139513492584, 0.22536782920360565, 0.24350400269031525, 0.2266697883605957, 0.22167091071605682, 0.22693699598312378, 0.2284414917230606, 0.22816523909568787, 0.23889660835266113, 0.23697443306446075, 0.24959994852542877, 0.23420335352420807, 0.23598231375217438, 0.22279858589172363, 0.22173774242401123]"
1,4,4,50,5,0.3485650420188904,-172.32298278808594,0.3539409339427948,-217.29250794792355,0.34046992659568787,"[0.29301154613494873, 0.292467325925827, 0.3078685700893402, 0.3478212058544159, 0.37826991081237793, 0.3595941662788391, 0.34456074237823486, 0.3465665280818939, 0.3393934667110443, 0.3351747393608093, 0.3606052100658417, 0.33623573184013367, 0.331216961145401, 0.3377433717250824, 0.3415127992630005, 0.3410373032093048, 0.3560076057910919, 0.3524417579174042, 0.37080392241477966, 0.34832972288131714, 0.34946924448013306, 0.3332924544811249, 0.3273846209049225]"
1,4,4,80,5,0.34856483340263367,-172.32296752929688,0.35394087433815,-217.29249270087152,0.3404698371887207,"[0.2930115759372711, 0.2924673855304718, 0.30786848068237305, 0.34782111644744873, 0.3782697916030884, 0.3595941960811615, 0.3445605933666229, 0.34656646847724915, 0.33939334750175476, 0.335174560546875, 0.36060506105422974, 0.3362356126308441, 0.3312167823314667, 0.33774322271347046, 0.3415128290653229, 0.34103724360466003, 0.35600745677948, 0.35244157910346985, 0.3708038032054901, 0.3483295738697052, 0.3494691550731659, 0.3332924544811249, 0.32738471031188965]"
1,4,4,100,5,0.34856483340263367,-172.32296752929688,0.35394087433815,-217.29249512814326,0.3404698669910431,"[0.2930115759372711, 0.292467325925827, 0.30786848068237305, 0.34782126545906067, 0.3782697916030884, 0.3595941960811615, 0.3445606529712677, 0.3465665280818939, 0.3393933176994324, 0.33517447113990784, 0.36060506105422974, 0.33623573184013367, 0.3312167823314667, 0.33774319291114807, 0.3415127992630005, 0.3410372734069824, 0.35600751638412476, 0.3524416387081146, 0.3708037734031677, 0.34832963347435, 0.34946906566619873, 0.3332924544811249, 0.32738468050956726]"
1,4,4,50,10,0.015862561762332916,-4.077944278717041,0.016098396852612495,-3.945012771969573,0.011240753345191479,"[0.006497102789580822, 0.006272331811487675, 0.007418906316161156, 0.01200930867344141, 0.014158648438751698, 0.016971349716186523, 0.008679348044097424, 0.012662789784371853, 0.0159467663615942, 0.012899520806968212, 0.016347886994481087, 0.012955608777701855, 0.004898594692349434, 0.007943372242152691, 0.008575393818318844, 0.0086625125259161, 0.011842712759971619, 0.012036056257784367, 0.013693319633603096, 0.013786048628389835, 0.014754295349121094, 0.006667029112577438, 0.012858414091169834]"
1,4,4,80,10,0.015858100727200508,-4.08028507232666,0.016099680215120316,-3.949281749714601,0.011241279542446136,"[0.006508860271424055, 0.006283634342253208, 0.007425468415021896, 0.01200163271278143, 0.014151029288768768, 0.016963744536042213, 0.008672094903886318, 0.012661021202802658, 0.015947522595524788, 0.01290107797831297, 0.016347520053386688, 0.0129558639600873, 0.004900552798062563, 0.007951471954584122, 0.008574867621064186, 0.008662141859531403, 0.011839455924928188, 0.012033550068736076, 0.013690456748008728, 0.013786298222839832, 0.01475667953491211, 0.006668287329375744, 0.012866218574345112]"
1,4,4,100,10,0.015862416476011276,-4.077995300292969,0.016098417341709137,-3.9450528616053417,0.011240747757256031,"[0.0064971428364515305, 0.006272374652326107, 0.007418937981128693, 0.01200933288782835, 0.014158658683300018, 0.016971418634057045, 0.008679324761033058, 0.012662806548178196, 0.015946820378303528, 0.01289957482367754, 0.016347886994481087, 0.012955647893249989, 0.004898613318800926, 0.007943445816636086, 0.008575439453125, 0.008662553504109383, 0.011842736043035984, 0.012036106549203396, 0.013692943379282951, 0.013786095194518566, 0.014753804542124271, 0.006667055655270815, 0.012858455069363117]"
1,8,8,50,2,0.06509911268949509,-30.077611923217773,0.06707114726305008,-37.692432283673455,0.06267813593149185,"[0.05143807828426361, 0.05129910260438919, 0.05480804666876793, 0.06419727951288223, 0.07012093812227249, 0.06910160928964615, 0.06159624829888344, 0.06426844000816345, 0.0650671198964119, 0.06265807151794434, 0.06946344673633575, 0.06343334913253784, 0.05732094123959541, 0.06040177866816521, 0.06132815033197403, 0.061316922307014465, 0.06545590609312057, 0.06500130891799927, 0.0693739801645279, 0.06550663709640503, 0.0668354406952858, 0.05877591297030449, 0.06282849609851837]"
1,8,8,80,2,0.06509912759065628,-30.077608108520508,0.06707117706537247,-37.69242677266097,0.06267814338207245,"[0.0514380969107151, 0.05129910632967949, 0.05480799823999405, 0.06419729441404343, 0.07012097537517548, 0.06910162419080734, 0.06159630045294762, 0.06426847726106644, 0.06506726145744324, 0.06265804171562195, 0.06946342438459396, 0.06343340873718262, 0.05732102692127228, 0.06040184944868088, 0.061328135430812836, 0.06131688505411148, 0.06545587629079819, 0.06500135362148285, 0.0693739503622055, 0.06550665944814682, 0.0668354332447052, 0.05877593159675598, 0.06282845884561539]"
