Hidden Size,Dropout,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
16,0.2,0.017502643167972565,-2.02036452293396,0.02577253058552742,-0.674604530194672,0.016847403720021248,"[[0.0032973187044262886, 0.005990571808069944, 0.007124859839677811, 0.008016572333872318, 0.008754278533160686, 0.009407425299286842, 0.01383285317569971, 0.014305764809250832, 0.016614625230431557, 0.015717213973402977, 0.018546277657151222, 0.02029373310506344, 0.02343233861029148, 0.023798810318112373, 0.024233819916844368, 0.022959420457482338, 0.02336125262081623, 0.025973455980420113, 0.02496693655848503, 0.02632051333785057]]"
16,0.5,0.017502708360552788,-2.0203819274902344,0.02577260695397854,-0.674610484723791,0.016847405582666397,"[[0.0032976444344967604, 0.0059906188398599625, 0.0071248929016292095, 0.008016480132937431, 0.008754287846386433, 0.009408222511410713, 0.013832979835569859, 0.014305762015283108, 0.016614457592368126, 0.015717193484306335, 0.01854620687663555, 0.02029361017048359, 0.02343226596713066, 0.023798760026693344, 0.024233773350715637, 0.022959312424063683, 0.023360976949334145, 0.025973469018936157, 0.024966834113001823, 0.02632037177681923]]"
16,0.8,0.017502756789326668,-2.020406723022461,0.02577274851500988,-0.674628099171607,0.016847413033246994,"[[0.0032987117301672697, 0.005989863537251949, 0.007125079166144133, 0.00801664125174284, 0.008754244074225426, 0.009408858604729176, 0.013832592405378819, 0.01430560927838087, 0.016614362597465515, 0.015717213973402977, 0.018546218052506447, 0.020293492823839188, 0.023432040587067604, 0.023798614740371704, 0.024234145879745483, 0.022959211841225624, 0.0233607217669487, 0.025973670184612274, 0.024966726079583168, 0.02632029913365841]]"
32,0.2,0.017141446471214294,-2.023106336593628,0.02567320689558983,-0.7023470879308162,0.01683320477604866,"[[0.004515401553362608, 0.005715459585189819, 0.00517646549269557, 0.007578704040497541, 0.009841090999543667, 0.01086998637765646, 0.013114871457219124, 0.013569999486207962, 0.015599321573972702, 0.0164334699511528, 0.019077034667134285, 0.020964089781045914, 0.02431243471801281, 0.024102941155433655, 0.024257035925984383, 0.02291356958448887, 0.02318396046757698, 0.02670777589082718, 0.023176830261945724, 0.025553692132234573]]"
32,0.5,0.017141662538051605,-2.023175001144409,0.025673573836684227,-0.7023921043237396,0.016833487898111343,"[[0.004515343811362982, 0.005715853068977594, 0.005176701582968235, 0.0075788297690451145, 0.00984092429280281, 0.01087027508765459, 0.013115264475345612, 0.013573345728218555, 0.015599357895553112, 0.01643386483192444, 0.019077172502875328, 0.020964091643691063, 0.02431187592446804, 0.024102911353111267, 0.024257101118564606, 0.022913813591003418, 0.023184141144156456, 0.026708615943789482, 0.02317691221833229, 0.025553416460752487]]"
32,0.8,0.017142098397016525,-2.023254632949829,0.025673918426036835,-0.702435180596883,0.016833795234560966,"[[0.0045151780359447, 0.005716928280889988, 0.005177121609449387, 0.007579033263027668, 0.00984183233231306, 0.01087114866822958, 0.013116065412759781, 0.013576808385550976, 0.01559941004961729, 0.01643388345837593, 0.019077524542808533, 0.02096439339220524, 0.02431095391511917, 0.02410280704498291, 0.024257047101855278, 0.022914370521903038, 0.023184284567832947, 0.026707902550697327, 0.023176254704594612, 0.02555306814610958]]"
64,0.2,0.017111370339989662,-1.9816094636917114,0.02507169172167778,-0.6824212038350321,0.01674562320113182,"[[0.0034881732426583767, 0.005533438175916672, 0.006349203176796436, 0.007582153659313917, 0.00847836583852768, 0.009342099539935589, 0.013646888546645641, 0.01342639047652483, 0.01612459495663643, 0.0172677431255579, 0.017787642776966095, 0.02139854244887829, 0.023261895403265953, 0.02320101670920849, 0.02497697062790394, 0.022271009162068367, 0.023962952196598053, 0.025888992473483086, 0.025596117600798607, 0.025328252464532852]]"
64,0.5,0.017111273482441902,-1.981616497039795,0.02507157437503338,-0.6824362863658895,0.0167456716299057,"[[0.003488818183541298, 0.005533497780561447, 0.006348649505525827, 0.007582136429846287, 0.008478228934109211, 0.00934250745922327, 0.013646972365677357, 0.013426902703940868, 0.016124654561281204, 0.017267601564526558, 0.01778762973845005, 0.02139846235513687, 0.023261968046426773, 0.023201104253530502, 0.024976937100291252, 0.022271089255809784, 0.023963017389178276, 0.02588922530412674, 0.02559611387550831, 0.02532798796892166]]"
64,0.8,0.01711093820631504,-1.9816198348999023,0.02507123537361622,-0.6824773071926948,0.016745666041970253,"[[0.003488649148494005, 0.005533156916499138, 0.006348730996251106, 0.007581872865557671, 0.008477880619466305, 0.009343980811536312, 0.01364693883806467, 0.013426374644041061, 0.016124598681926727, 0.01726735383272171, 0.01778765581548214, 0.021398330107331276, 0.02326246351003647, 0.023201176896691322, 0.024976996704936028, 0.022270403802394867, 0.023963358253240585, 0.025889653712511063, 0.025596093386411667, 0.02532770484685898]]"
