nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,2,2,50,2,0.06365420669317245,-16.20629119873047,0.059098534286022186,-16.959982687066375,0.046307966113090515,"[0.06693770736455917, 0.06555157899856567, 0.02921753190457821, 0.08416535705327988, 0.10017704218626022, 0.09045886248350143, 0.07817517220973969, 0.032753586769104004, 0.035223521292209625, 0.027907447889447212, 0.03440349921584129, 0.03177209943532944, 0.019774092361330986, 0.0666506439447403, 0.02240113914012909, 0.02244948409497738, 0.03339103236794472, 0.08180943876504898, 0.032263558357954025, 0.02849649265408516, 0.02959512174129486, 0.02407032810151577, 0.027438422664999962]"
1,2,2,80,2,0.06918266415596008,-16.167770385742188,0.06068999320268631,-17.014134892170627,0.04759538918733597,"[0.06626854836940765, 0.06490206718444824, 0.03662389516830444, 0.0774485319852829, 0.09094627946615219, 0.08285550028085709, 0.07135044038295746, 0.03779047355055809, 0.041551560163497925, 0.03248672932386398, 0.041329316794872284, 0.03688111528754234, 0.02334737963974476, 0.06025514006614685, 0.02645966410636902, 0.026523863896727562, 0.037954457104206085, 0.07440347969532013, 0.039012227207422256, 0.032419249415397644, 0.0358181931078434, 0.02864173799753189, 0.02942376770079136]"
1,2,2,100,2,0.06208867207169533,-14.419486999511719,0.056771352887153625,-14.77746929668523,0.044164106249809265,"[0.0671980157494545, 0.06580886244773865, 0.02853034995496273, 0.08523963391780853, 0.10159903764724731, 0.09165263175964355, 0.07926316559314728, 0.027223408222198486, 0.02956506423652172, 0.027206527069211006, 0.03141706809401512, 0.025672050192952156, 0.014282974414527416, 0.06768101453781128, 0.021856417879462242, 0.021910520270466805, 0.026046525686979294, 0.08298007398843765, 0.030073463916778564, 0.02780166082084179, 0.026924287900328636, 0.01582968607544899, 0.020012298598885536]"
1,2,2,50,5,0.34647291898727417,-155.454833984375,0.3441738784313202,-191.34728000603167,0.32708364725112915,"[0.2953386604785919, 0.2938764989376068, 0.30455583333969116, 0.33733946084976196, 0.36732468008995056, 0.347339004278183, 0.331727534532547, 0.33654436469078064, 0.33054691553115845, 0.32384610176086426, 0.3480083644390106, 0.32328730821609497, 0.30577993392944336, 0.3184036910533905, 0.3236340582370758, 0.32312506437301636, 0.3421691358089447, 0.33791932463645935, 0.35869383811950684, 0.3334835469722748, 0.33364734053611755, 0.3109942376613617, 0.2953384518623352]"
1,2,2,80,5,0.34647291898727417,-155.454833984375,0.3441738784313202,-191.34728034381922,0.32708364725112915,"[0.2953386604785919, 0.2938765287399292, 0.30455586314201355, 0.33733946084976196, 0.3673246204853058, 0.3473389446735382, 0.331727534532547, 0.33654436469078064, 0.33054694533348083, 0.32384610176086426, 0.3480083644390106, 0.32328730821609497, 0.30577996373176575, 0.3184036910533905, 0.3236340582370758, 0.32312503457069397, 0.3421691358089447, 0.33791929483413696, 0.35869383811950684, 0.3334835469722748, 0.33364734053611755, 0.3109942674636841, 0.2953384518623352]"
1,2,2,100,5,0.34647291898727417,-155.454833984375,0.3441738784313202,-191.34727989376876,0.32708364725112915,"[0.2953386604785919, 0.2938765287399292, 0.30455583333969116, 0.33733946084976196, 0.3673246204853058, 0.3473389446735382, 0.331727534532547, 0.33654433488845825, 0.33054694533348083, 0.32384610176086426, 0.34800833463668823, 0.32328730821609497, 0.30577993392944336, 0.3184036910533905, 0.3236340582370758, 0.32312503457069397, 0.3421691358089447, 0.33791929483413696, 0.3586938679218292, 0.3334835469722748, 0.33364734053611755, 0.3109942376613617, 0.2953384518623352]"
1,2,2,50,10,0.07907655835151672,-18.907215118408203,0.07118190079927444,-21.711274901447176,0.06326070427894592,"[0.06816741079092026, 0.06714693456888199, 0.06631765514612198, 0.06969674676656723, 0.07615407556295395, 0.07187449932098389, 0.06313179433345795, 0.06999171525239944, 0.07269273698329926, 0.0660967156291008, 0.07179281115531921, 0.06411996483802795, 0.04137266427278519, 0.052715472877025604, 0.0566069558262825, 0.0565287247300148, 0.06648311764001846, 0.06523948907852173, 0.07254110276699066, 0.0648421123623848, 0.06441008299589157, 0.04809550568461418, 0.038977865129709244]"
1,2,2,80,10,0.07778823375701904,-19.449697494506836,0.07263489067554474,-22.393247909206284,0.06508336216211319,"[0.0705597996711731, 0.06954891979694366, 0.0688098669052124, 0.07070741802453995, 0.0778195858001709, 0.07437705248594284, 0.06488075107336044, 0.07193209230899811, 0.07456367462873459, 0.06802400201559067, 0.07418842613697052, 0.06672544777393341, 0.04286724701523781, 0.05468446761369705, 0.05788299813866615, 0.05777886137366295, 0.06809120625257492, 0.06617686152458191, 0.07475712150335312, 0.0662260428071022, 0.06681051105260849, 0.049339260905981064, 0.04016560688614845]"
1,2,2,100,10,0.07751404494047165,-18.833616256713867,0.0700656846165657,-21.5104577960457,0.062267132103443146,"[0.060015615075826645, 0.05996797978878021, 0.062076717615127563, 0.06920389086008072, 0.07633921504020691, 0.07337284833192825, 0.06264575570821762, 0.069217748939991, 0.07226385176181793, 0.06538423150777817, 0.07178296148777008, 0.06461932510137558, 0.04128825664520264, 0.054215505719184875, 0.05619229003787041, 0.05614326894283295, 0.06583720445632935, 0.0652071088552475, 0.07211760431528091, 0.06478177756071091, 0.06409922987222672, 0.0473148413002491, 0.03805679827928543]"
1,4,4,50,2,0.2338154911994934,-114.46078491210938,0.23719976842403412,-141.01926087672112,0.22932547330856323,"[0.1962461620569229, 0.19576889276504517, 0.2064211070537567, 0.23477979004383087, 0.25499776005744934, 0.24372324347496033, 0.23185180127620697, 0.23335184156894684, 0.22927145659923553, 0.2258927822113037, 0.2440502643585205, 0.2271578311920166, 0.22221292555332184, 0.22740700840950012, 0.2289496213197708, 0.22867107391357422, 0.23944298923015594, 0.2375430017709732, 0.25019097328186035, 0.2347317934036255, 0.23650163412094116, 0.2232409417629242, 0.2220819890499115]"
