Aggr,Conv,LSTM,Loss_final,R2_eval,Loss_eval,R2_tst,Loss_tst,Loss_nodes
add,1,1,0.006838106084614992,-1.286138892173767,0.008926201611757278,-1.2048357761984163,0.006245637312531471,"[[0.0022295282687991858, 0.004142741672694683, 0.0052718487568199635, 0.0036369485314935446, 0.0069634271785616875, 0.003877398557960987, 0.00425991415977478, 0.004553256556391716, 0.005352654028683901, 0.004923275206238031, 0.004427642561495304, 0.00629770290106535, 0.007776095997542143, 0.008709008805453777, 0.008338123559951782, 0.006510898005217314, 0.01039311196655035, 0.009129690006375313, 0.007598772179335356, 0.01052071899175644]]"
add,1,2,0.00804724171757698,-1.5484169721603394,0.00966784730553627,-1.5814664832118523,0.006847578100860119,"[[0.0032977804075926542, 0.0050976090133190155, 0.005823933053761721, 0.004696314223110676, 0.00721306586638093, 0.004539471585303545, 0.00505380192771554, 0.005149305798113346, 0.005887538660317659, 0.005718540400266647, 0.004979720339179039, 0.0068306769244372845, 0.008235554210841656, 0.008945721201598644, 0.00896682869642973, 0.007085486780852079, 0.010877693071961403, 0.009814096614718437, 0.007882143370807171, 0.01085627917200327]]"
add,2,1,0.007666288409382105,-1.524290680885315,0.010634958744049072,-1.493752031920591,0.007015894632786512,"[[0.00335504999384284, 0.005767895840108395, 0.005664368625730276, 0.005644121672958136, 0.00688842823728919, 0.004416763316839933, 0.005610472522675991, 0.005107694771140814, 0.006242956500500441, 0.005457370541989803, 0.004809339065104723, 0.007190749514847994, 0.0077940719202160835, 0.009816709905862808, 0.00895628146827221, 0.007443515583872795, 0.011415943503379822, 0.009446469135582447, 0.008466845378279686, 0.010822832584381104]]"
add,2,2,0.008166240528225899,-1.80291748046875,0.010453063063323498,-1.6964579523307395,0.007087502162903547,"[[0.0036493178922683, 0.005305287893861532, 0.006038721650838852, 0.00504895206540823, 0.0070088934153318405, 0.004406249150633812, 0.005316658411175013, 0.0056589883752167225, 0.005798034835606813, 0.005987897980958223, 0.004940199200063944, 0.007095161359757185, 0.008582351729273796, 0.009111957624554634, 0.009878654964268208, 0.007696699351072311, 0.011065974831581116, 0.009959433227777481, 0.007968475110828876, 0.011232150718569756]]"
mean,1,1,0.0067948391661047935,-1.2861064672470093,0.008916286751627922,-1.2228885745769962,0.0062463656067848206,"[[0.0023283481132239103, 0.0044381385669112206, 0.004938050638884306, 0.003954249434173107, 0.006770901847630739, 0.0036558425053954124, 0.0046741534024477005, 0.004587950650602579, 0.004996330011636019, 0.004807883407920599, 0.004029412288218737, 0.006275787018239498, 0.007241643499583006, 0.0088875787332654, 0.008860951289534569, 0.0067516108974814415, 0.010519539006054401, 0.009258806705474854, 0.007511407136917114, 0.010438751429319382]]"
mean,1,2,0.0068833171389997005,-1.64341402053833,0.009669656865298748,-1.2827700754307416,0.006275509484112263,"[[0.0025890532415360212, 0.004266046918928623, 0.005028238520026207, 0.004005261696875095, 0.006773830391466618, 0.003813641145825386, 0.0043260459788143635, 0.004703948739916086, 0.005116920452564955, 0.0049628266133368015, 0.004342398606240749, 0.006157807074487209, 0.0076604438945651054, 0.00851963646709919, 0.00849791057407856, 0.006927068345248699, 0.010689949616789818, 0.009161577560007572, 0.007373294793069363, 0.010594304651021957]]"
mean,2,1,0.007152888458222151,-1.6375595331192017,0.01035276334732771,-1.3164493946399063,0.006723687052726746,"[[0.0028039729222655296, 0.004924991633743048, 0.005539305508136749, 0.004570653662085533, 0.0069917854852974415, 0.004212731961160898, 0.004931776784360409, 0.0051558129489421844, 0.005994311533868313, 0.005564459133893251, 0.004808405879884958, 0.006663584616035223, 0.008022269234061241, 0.008949555456638336, 0.009517901577055454, 0.007229476701468229, 0.010427122935652733, 0.009530932642519474, 0.007959798909723759, 0.01067490503191948]]"
mean,2,2,0.00747865391895175,-1.6494947671890259,0.010232367552816868,-1.392258802704962,0.00657455762848258,"[[0.003374746534973383, 0.004940025508403778, 0.005420220084488392, 0.005047363694757223, 0.006602293346077204, 0.0040901596657931805, 0.0048814271576702595, 0.005211168434470892, 0.005799661390483379, 0.005253346636891365, 0.004355073440819979, 0.006708049681037664, 0.007807770743966103, 0.008707158267498016, 0.008940940722823143, 0.006955019198358059, 0.010512083768844604, 0.009163708426058292, 0.007424631621688604, 0.010296320542693138]]"
