Hidden Size,Dropout,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
16,0.2,0.0063929324969649315,0.8444012999534607,0.007002599071711302,0.8260417420874909,0.007729331497102976,"[[0.0012316189240664244, 0.0025648542214185, 0.004232209641486406, 0.002245084149762988, 0.004455529153347015, 0.0031851588282734156, 0.004906906746327877, 0.007315126247704029, 0.006510755512863398, 0.007671521510928869, 0.007618315983563662, 0.007630873471498489, 0.008372261188924313, 0.00991574302315712, 0.008818774484097958, 0.012318135239183903, 0.013614100404083729, 0.011769616976380348, 0.014666534960269928, 0.015543511137366295]]"
16,0.5,0.006393061950802803,0.8443971276283264,0.007002798840403557,0.8260379652022487,0.007729538716375828,"[[0.0012337393127381802, 0.0025647731963545084, 0.004232246428728104, 0.0022451181430369616, 0.00445540901273489, 0.003185421694070101, 0.0049069891683757305, 0.007315138820558786, 0.006510025355964899, 0.0076723466627299786, 0.00761798582971096, 0.007631301414221525, 0.00837238784879446, 0.009915828704833984, 0.008818717673420906, 0.012318979017436504, 0.013614955358207226, 0.01176996249705553, 0.014666950330138206, 0.015542496927082539]]"
16,0.8,0.0063934302888810635,0.844383180141449,0.007003312464803457,0.8260250014167289,0.00773008493706584,"[[0.0012401235289871693, 0.0025644691195338964, 0.0042324005626142025, 0.002244965871796012, 0.00445533124729991, 0.0031855918932706118, 0.004906537011265755, 0.0073146941140294075, 0.006509754341095686, 0.007673825602978468, 0.007617775816470385, 0.007631735876202583, 0.008372814394533634, 0.009916701354086399, 0.00882065948098898, 0.012320036999881268, 0.013616005890071392, 0.01176946796476841, 0.014667200855910778, 0.015541624277830124]]"
32,0.2,0.005761419888585806,0.8604593276977539,0.006270183715969324,0.8457722728550151,0.006755925249308348,"[[0.0029735160060226917, 0.002852431032806635, 0.0023437689524143934, 0.0036082917358726263, 0.00366353802382946, 0.005451655946671963, 0.0034470560494810343, 0.00343154976144433, 0.0063123032450675964, 0.004125010687857866, 0.007013693451881409, 0.008087375201284885, 0.007997778244316578, 0.007289448287338018, 0.008682362735271454, 0.008492237888276577, 0.009901990182697773, 0.01119635347276926, 0.013659914024174213, 0.014588224701583385]]"
32,0.5,0.0057615297846496105,0.8604680299758911,0.006270179990679026,0.8457769146634115,0.0067560067400336266,"[[0.002973308088257909, 0.0028528496623039246, 0.002343465806916356, 0.0036087152548134327, 0.0036633347626775503, 0.005452415440231562, 0.0034464027266949415, 0.0034266002476215363, 0.006312603130936623, 0.004124886821955442, 0.007014716975390911, 0.008087334223091602, 0.007998486049473286, 0.007290847133845091, 0.008682124316692352, 0.008491146378219128, 0.009904330596327782, 0.011196213774383068, 0.013659662567079067, 0.014590727165341377]]"
32,0.8,0.005759728606790304,0.8606055974960327,0.006266528740525246,0.8458545760100994,0.006752815563231707,"[[0.0029729458037763834, 0.002853402169421315, 0.0023424418177455664, 0.003609695238992572, 0.003664678195491433, 0.005453598685562611, 0.0034450555685907602, 0.0033521291334182024, 0.0063133989460766315, 0.004124844912439585, 0.007016718853265047, 0.008086179383099079, 0.007999027147889137, 0.00729392608627677, 0.008681918494403362, 0.008488642983138561, 0.00990616250783205, 0.011196495965123177, 0.013661309145390987, 0.014593721367418766]]"
64,0.2,0.006143319886177778,0.8478742837905884,0.006756979506462812,0.8346157823621578,0.007307019550353289,"[[0.0018815322546288371, 0.0020474253688007593, 0.004339874722063541, 0.0032204422168433666, 0.004250580910593271, 0.003734636353328824, 0.004178110044449568, 0.004100400488823652, 0.005941236391663551, 0.006818529684096575, 0.009209279902279377, 0.007458110339939594, 0.008753808215260506, 0.009247884154319763, 0.009174130856990814, 0.01151319034397602, 0.012735670432448387, 0.01229262538254261, 0.0114853261038661, 0.013757605105638504]]"
64,0.5,0.00614317599684,0.8478814363479614,0.006756696850061417,0.8346223947503953,0.007306717336177826,"[[0.0018820513505488634, 0.0020475273486226797, 0.004338002763688564, 0.003218886209651828, 0.004250187426805496, 0.0037341504357755184, 0.004178277682512999, 0.004101112484931946, 0.005941428244113922, 0.006817641202360392, 0.009208611212670803, 0.0074570742435753345, 0.008753079921007156, 0.00924717914313078, 0.009174240753054619, 0.011513350531458855, 0.012735390104353428, 0.012292145751416683, 0.011486171744763851, 0.013757863081991673]]"
64,0.8,0.006142839323729277,0.8478927612304688,0.0067562079057097435,0.8346333073386368,0.007306231651455164,"[[0.001882542739622295, 0.002046376233920455, 0.004338377621024847, 0.0032168435864150524, 0.004249310586601496, 0.0037325385492295027, 0.004178372211754322, 0.004100453108549118, 0.005941395647823811, 0.006816148292273283, 0.009207842871546745, 0.007455659098923206, 0.008751618675887585, 0.009247017093002796, 0.00917421467602253, 0.011515764519572258, 0.012734461575746536, 0.012291652150452137, 0.011486013419926167, 0.013758046552538872]]"
