nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,2,2,50,2,0.10232441872358322,-1.0284315347671509,0.09119716286659241,-1.2270437492216735,0.09435882419347763,"[0.17596149444580078, 0.05955607816576958, 0.05548868700861931, 0.12907527387142181, 0.07028529047966003, 0.06984223425388336, 0.05554294213652611, 0.13191057741641998, 0.07462481409311295, 0.12665902078151703, 0.07096657156944275, 0.05473875254392624, 0.042446814477443695, 0.11164911091327667, 0.1104365736246109, 0.046673040837049484, 0.18327048420906067, 0.05890820920467377, 0.1420556604862213, 0.19081123173236847, 0.06484074890613556, 0.0416603647172451, 0.10284855961799622]"
1,2,2,80,2,0.10232458263635635,-1.0284379720687866,0.09119737893342972,-1.2270346886493053,0.09435858577489853,"[0.1759617179632187, 0.05955611541867256, 0.05548878014087677, 0.12907516956329346, 0.07028529793024063, 0.06984223425388336, 0.05554291978478432, 0.1319093555212021, 0.07462480664253235, 0.12665894627571106, 0.07096659392118454, 0.05473444610834122, 0.04244678467512131, 0.11164910346269608, 0.11043673753738403, 0.046673428267240524, 0.18327057361602783, 0.058908212929964066, 0.14205574989318848, 0.1908113807439804, 0.06484081596136093, 0.04166046902537346, 0.10284743458032608]"
1,2,2,100,2,0.10232464969158173,-1.0284368991851807,0.09119733422994614,-1.2270297309783174,0.09435848146677017,"[0.17596173286437988, 0.05955610051751137, 0.05548883602023125, 0.12907525897026062, 0.07028529047966003, 0.06984222680330276, 0.05554294213652611, 0.13190919160842896, 0.0746244490146637, 0.12665902078151703, 0.07096654921770096, 0.054732196033000946, 0.04244675487279892, 0.11164910346269608, 0.11043693870306015, 0.04667365550994873, 0.18327058851718903, 0.058908216655254364, 0.1420556902885437, 0.19081148505210876, 0.06484080106019974, 0.041660428047180176, 0.10284679383039474]"
1,2,2,50,5,0.34632328152656555,-9.122377395629883,0.31822723150253296,-8.22243220902511,0.3224187195301056,"[0.33431944251060486, 0.28334301710128784, 0.2878153324127197, 0.34487611055374146, 0.33710789680480957, 0.31030985713005066, 0.3128954768180847, 0.33922263979911804, 0.29619279503822327, 0.3241678774356842, 0.311148077249527, 0.29259753227233887, 0.2961573302745819, 0.3379041254520416, 0.3433593511581421, 0.31255388259887695, 0.37665969133377075, 0.3152572512626648, 0.36713773012161255, 0.3706154525279999, 0.303413450717926, 0.3109743297100067, 0.30760321021080017]"
1,2,2,80,5,0.34632328152656555,-9.122377395629883,0.31822723150253296,-8.22243219473161,0.3224187195301056,"[0.33431944251060486, 0.28334301710128784, 0.2878153324127197, 0.34487611055374146, 0.33710789680480957, 0.31030985713005066, 0.3128954768180847, 0.33922263979911804, 0.2961927652359009, 0.3241678774356842, 0.311148077249527, 0.29259756207466125, 0.2961573302745819, 0.3379041254520416, 0.3433593511581421, 0.31255388259887695, 0.37665969133377075, 0.3152572512626648, 0.36713773012161255, 0.3706154525279999, 0.303413450717926, 0.3109743595123291, 0.30760321021080017]"
1,2,2,100,5,0.34632328152656555,-9.122377395629883,0.31822723150253296,-8.222432191376923,0.3224187195301056,"[0.33431944251060486, 0.28334301710128784, 0.2878153324127197, 0.34487611055374146, 0.3371078670024872, 0.31030985713005066, 0.3128954768180847, 0.33922263979911804, 0.29619279503822327, 0.3241678774356842, 0.311148077249527, 0.29259756207466125, 0.2961573302745819, 0.3379041254520416, 0.3433593511581421, 0.31255388259887695, 0.37665969133377075, 0.3152572512626648, 0.36713773012161255, 0.3706154525279999, 0.303413450717926, 0.3109743595123291, 0.30760321021080017]"
1,2,2,50,10,0.06261330097913742,-0.2571122944355011,0.05418912693858147,-0.41887768221206567,0.05895117670297623,"[0.04046148806810379, 0.05998563393950462, 0.0634840652346611, 0.0789208859205246, 0.07132463157176971, 0.08988162130117416, 0.06216026842594147, 0.07354184985160828, 0.07262803614139557, 0.06391105055809021, 0.06670937687158585, 0.049950920045375824, 0.034255340695381165, 0.0380062609910965, 0.04925035685300827, 0.046108730137348175, 0.06325661391019821, 0.05710087716579437, 0.07058431208133698, 0.07101625204086304, 0.05999035760760307, 0.03009895235300064, 0.04324929043650627]"
1,2,2,80,10,0.07399947196245193,-0.4395935535430908,0.05928398296236992,-0.597982361610627,0.06387866288423538,"[0.05093122273683548, 0.06328965723514557, 0.06622089445590973, 0.0849325880408287, 0.07287666201591492, 0.09098255634307861, 0.06425723433494568, 0.08103334158658981, 0.07680262625217438, 0.07130482792854309, 0.0698644146323204, 0.054038647562265396, 0.036728471517562866, 0.04397382214665413, 0.05544785410165787, 0.04846334084868431, 0.07395225763320923, 0.05974826589226723, 0.07706291973590851, 0.08175443112850189, 0.06330153346061707, 0.03211956471204758, 0.05012210085988045]"
1,2,2,100,10,0.14768829941749573,-2.428004503250122,0.1239464282989502,-2.5092885783925203,0.1290244311094284,"[0.10612914711236954, 0.10503184050321579, 0.10210111737251282, 0.1458401381969452, 0.1253146380186081, 0.11674609035253525, 0.10965296626091003, 0.1753537803888321, 0.11687856912612915, 0.14798994362354279, 0.11599112302064896, 0.09873401373624802, 0.08815471082925797, 0.10493132472038269, 0.1395389288663864, 0.10141479969024658, 0.22329065203666687, 0.11100541055202484, 0.1865331530570984, 0.20400841534137726, 0.10985303670167923, 0.09013284742832184, 0.14293551445007324]"
1,4,4,50,2,0.22413133084774017,-5.5855631828308105,0.2095140814781189,-4.4834872557042695,0.2117295116186142,"[0.17378036677837372, 0.19932442903518677, 0.20623216032981873, 0.20702321827411652, 0.24026106297969818, 0.22105731070041656, 0.22498029470443726, 0.20424805581569672, 0.20847415924072266, 0.19252246618270874, 0.22281241416931152, 0.21257711946964264, 0.21972021460533142, 0.21244382858276367, 0.2121783196926117, 0.22831588983535767, 0.20001670718193054, 0.22777321934700012, 0.22220352292060852, 0.1899431347846985, 0.21911443769931793, 0.23234690725803375, 0.1924295574426651]"
