nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,8,8,80,5,0.05770145729184151,-46.886531829833984,0.058418914675712585,-51.75634888828273,0.06284236907958984,"[0.055338144302368164, 0.05559331923723221, 0.05807563662528992, 0.0642833486199379, 0.07012525945901871, 0.06511597335338593, 0.06506951153278351, 0.06384503841400146, 0.06210342422127724, 0.06372179836034775, 0.0654948428273201, 0.059848640114068985, 0.06155533343553543, 0.06190953403711319, 0.06251108646392822, 0.06346071511507034, 0.06546417623758316, 0.06473559886217117, 0.06858909875154495, 0.06416427344083786, 0.06382866948843002, 0.060836102813482285, 0.05970493704080582]"
1,8,8,100,5,0.057701561599969864,-46.886661529541016,0.05841909348964691,-51.75649223037449,0.06284259259700775,"[0.05533839762210846, 0.055593524128198624, 0.05807576701045036, 0.06428368389606476, 0.07012569159269333, 0.06511630117893219, 0.0650697723031044, 0.06384534388780594, 0.06210361421108246, 0.06372199207544327, 0.06549496203660965, 0.0598488375544548, 0.061555586755275726, 0.06190965324640274, 0.06251130253076553, 0.06346091628074646, 0.06546448916196823, 0.06473595649003983, 0.06858912110328674, 0.06416445970535278, 0.0638287216424942, 0.06083633378148079, 0.059705156832933426]"
1,8,8,50,10,0.008643451146781445,-4.138988971710205,0.00862383097410202,-4.781473970250872,0.01049426756799221,"[0.005443336442112923, 0.004527031909674406, 0.007114790380001068, 0.011333146132528782, 0.014549735002219677, 0.015422151423990726, 0.008437965996563435, 0.012054725550115108, 0.014830552041530609, 0.011964394710958004, 0.014995734207332134, 0.009467361494898796, 0.0055252970196306705, 0.008901062421500683, 0.008648541755974293, 0.009143398143351078, 0.011294570751488209, 0.012135363183915615, 0.01399494893848896, 0.012951524928212166, 0.01340461801737547, 0.005831880960613489, 0.009396023117005825]"
1,8,8,80,10,0.008643421344459057,-4.138899803161621,0.008623724803328514,-4.781367185056342,0.010494123212993145,"[0.005443315487354994, 0.004527000244706869, 0.007114674896001816, 0.011333036236464977, 0.01454962883144617, 0.015421951189637184, 0.008437715470790863, 0.01205463707447052, 0.014830471947789192, 0.011964167468249798, 0.014995651319622993, 0.009467282332479954, 0.0055251955054700375, 0.008900640532374382, 0.008648362010717392, 0.009143213741481304, 0.011294445022940636, 0.012135226279497147, 0.013994703069329262, 0.012951272539794445, 0.01340456958860159, 0.005831806920468807, 0.009395929053425789]"
1,8,8,100,10,0.008643372915685177,-4.138908863067627,0.008623721078038216,-4.78139127279988,0.010494126938283443,"[0.005443156696856022, 0.004526874516159296, 0.007114604581147432, 0.01133314985781908, 0.014549392275512218, 0.015422188676893711, 0.008437901735305786, 0.012054650112986565, 0.01483054831624031, 0.011964039877057076, 0.014995687641203403, 0.00946733821183443, 0.005525288172066212, 0.008900779299438, 0.008648228831589222, 0.009143076837062836, 0.011294483207166195, 0.012134971097111702, 0.013994843699038029, 0.012951242737472057, 0.013404604978859425, 0.005831914488226175, 0.009395967237651348]"
2,2,2,50,2,0.08991586416959763,-61.510223388671875,0.09307649731636047,-67.25856180823492,0.10090785473585129,"[0.08242614567279816, 0.07987687736749649, 0.08928664028644562, 0.10792722553014755, 0.12108726054430008, 0.11324552446603775, 0.10231913626194, 0.10918949544429779, 0.11154242604970932, 0.10666224360466003, 0.11193932592868805, 0.09763410687446594, 0.08487170934677124, 0.09388136118650436, 0.09749290347099304, 0.09758681803941727, 0.10814623534679413, 0.10644446313381195, 0.11603496223688126, 0.10570497065782547, 0.10604342073202133, 0.08863221853971481, 0.08290448039770126]"
2,2,2,80,2,0.08991510421037674,-61.510154724121094,0.09307767450809479,-67.25844250680301,0.10090707242488861,"[0.08242616057395935, 0.07987691462039948, 0.089286670088768, 0.10792730748653412, 0.12108760327100754, 0.11324558407068253, 0.1023193970322609, 0.10918960720300674, 0.11154241114854813, 0.106662318110466, 0.1119394451379776, 0.09763076156377792, 0.08487197756767273, 0.09386473149061203, 0.0974929928779602, 0.09758699685335159, 0.10814639925956726, 0.10644456744194031, 0.11603521555662155, 0.10570509731769562, 0.1060434952378273, 0.08863236010074615, 0.08290454745292664]"
2,2,2,100,2,0.08991497755050659,-61.50940704345703,0.09307602792978287,-67.25775124269538,0.10090581327676773,"[0.08242622762918472, 0.07987652719020844, 0.08928631246089935, 0.10792607069015503, 0.12108486145734787, 0.11324521154165268, 0.10231706500053406, 0.10918878763914108, 0.11154315620660782, 0.10666139423847198, 0.11193884909152985, 0.09763322025537491, 0.08486964553594589, 0.09385669976472855, 0.09749142825603485, 0.09758523106575012, 0.10814475268125534, 0.10644320398569107, 0.11603303253650665, 0.10570447146892548, 0.10604306310415268, 0.08863062411546707, 0.08290406316518784]"
2,2,2,50,5,0.04006331041455269,-18.56279754638672,0.042963478714227676,-20.06929277979888,0.048403482884168625,"[0.032550811767578125, 0.028892941772937775, 0.03859111666679382, 0.055396582931280136, 0.06487949192523956, 0.062294673174619675, 0.04713140428066254, 0.05744541063904762, 0.06342647969722748, 0.05474536493420601, 0.06056900694966316, 0.04561435431241989, 0.02960381656885147, 0.04032737761735916, 0.04396415501832962, 0.04360467568039894, 0.05436750873923302, 0.05326375365257263, 0.06093365326523781, 0.054287947714328766, 0.05500667542219162, 0.034566666930913925, 0.03181619942188263]"
2,2,2,80,5,0.03940979018807411,-18.359107971191406,0.042565926909446716,-19.851409299258975,0.04780184105038643,"[0.03254769742488861, 0.028033263981342316, 0.037567079067230225, 0.05418079346418381, 0.06345859915018082, 0.060618795454502106, 0.04704437404870987, 0.05690435692667961, 0.06321445107460022, 0.054513443261384964, 0.06048125773668289, 0.04492367431521416, 0.029319338500499725, 0.039955928921699524, 0.043768614530563354, 0.04338608682155609, 0.054158516228199005, 0.05290931835770607, 0.05961858853697777, 0.0536859855055809, 0.05304914340376854, 0.03434975817799568, 0.03175339102745056]"
2,2,2,100,5,0.1393175572156906,-104.65096282958984,0.14315837621688843,-115.06846724638994,0.1540953665971756,"[0.13279928267002106, 0.13129699230194092, 0.14060135185718536, 0.16135576367378235, 0.17866569757461548, 0.16480502486228943, 0.15871667861938477, 0.16174286603927612, 0.16001011431217194, 0.15941092371940613, 0.1640099436044693, 0.14698147773742676, 0.14128945767879486, 0.14836420118808746, 0.1519756317138672, 0.15258175134658813, 0.1629563421010971, 0.1605749875307083, 0.17235617339611053, 0.15783806145191193, 0.1577342450618744, 0.14366841316223145, 0.13445787131786346]"
2,2,2,50,10,0.18896983563899994,-146.98516845703125,0.19325986504554749,-162.34798435509356,0.20717503130435944,"[0.1830405592918396, 0.18258187174797058, 0.19175288081169128, 0.21458187699317932, 0.23587217926979065, 0.21637797355651855, 0.21469250321388245, 0.21415726840496063, 0.208553284406662, 0.21187420189380646, 0.2162601202726364, 0.19798311591148376, 0.19727438688278198, 0.20255789160728455, 0.20616461336612701, 0.2072659432888031, 0.21749433875083923, 0.21448591351509094, 0.22835075855255127, 0.2099025547504425, 0.20940379798412323, 0.19836454093456268, 0.18603238463401794]"
2,2,2,80,10,0.18896985054016113,-146.9850311279297,0.19325989484786987,-162.34785389086113,0.20717497169971466,"[0.1830405592918396, 0.1825818568468094, 0.1917528212070465, 0.21458187699317932, 0.2358720749616623, 0.21637801826000214, 0.21469247341156006, 0.21415722370147705, 0.2085532248020172, 0.2118741273880005, 0.2162594348192215, 0.19798292219638824, 0.19727429747581482, 0.20255783200263977, 0.20616456866264343, 0.20726586878299713, 0.21749433875083923, 0.21448592841625214, 0.2283506691455841, 0.20990246534347534, 0.20940379798412323, 0.19836443662643433, 0.18603236973285675]"
2,2,2,100,10,0.18896985054016113,-146.98484802246094,0.19325989484786987,-162.34763020156134,0.20717480778694153,"[0.18304067850112915, 0.18258193135261536, 0.19175280630588531, 0.21458184719085693, 0.23587198555469513, 0.21637789905071259, 0.2146923691034317, 0.21415723860263824, 0.20855329930782318, 0.21187405288219452, 0.21625865995883942, 0.1979825496673584, 0.19727416336536407, 0.20255768299102783, 0.2061644196510315, 0.20726574957370758, 0.2174941897392273, 0.21448585391044617, 0.22835063934326172, 0.20990246534347534, 0.2094039022922516, 0.19836431741714478, 0.18603229522705078]"
2,4,4,50,2,0.006936534773558378,-3.475008249282837,0.007049413397908211,-4.0962336989093915,0.008572842925786972,"[0.004484484437853098, 0.0037428128998726606, 0.005364465527236462, 0.009371932595968246, 0.012343556620180607, 0.012313732877373695, 0.007657044567167759, 0.009642970748245716, 0.011578903533518314, 0.009809629060328007, 0.012374208308756351, 0.007399288471788168, 0.004643541295081377, 0.005725235678255558, 0.0066570863127708435, 0.007185913622379303, 0.009097629226744175, 0.01306990161538124, 0.01126995962113142, 0.010203941725194454, 0.010901507921516895, 0.004964389372617006, 0.007373245432972908]"
2,4,4,80,2,0.006936473306268454,-3.4749298095703125,0.0070493207313120365,-4.096136783796328,0.008572702296078205,"[0.004484427161514759, 0.0037427283823490143, 0.0053640990518033504, 0.009371842257678509, 0.012343434616923332, 0.012313617393374443, 0.007657126989215612, 0.009642772376537323, 0.011578816920518875, 0.009809799492359161, 0.012374583631753922, 0.007399115711450577, 0.00464326236397028, 0.005725684575736523, 0.006656557321548462, 0.007185359485447407, 0.009097390808165073, 0.013069726526737213, 0.011269665323197842, 0.01020349096506834, 0.010901346802711487, 0.004964157938957214, 0.0073731429874897]"
2,4,4,100,2,0.006936557590961456,-3.4749999046325684,0.0070494175888597965,-4.09634914901138,0.008572935126721859,"[0.0044845291413366795, 0.003742879955098033, 0.005364716984331608, 0.009371879510581493, 0.012343521229922771, 0.012313732877373695, 0.007656923495233059, 0.00964318960905075, 0.011578744277358055, 0.00981083046644926, 0.01237417571246624, 0.007399179972708225, 0.004643603228032589, 0.005725078284740448, 0.006657477933913469, 0.007186322472989559, 0.009097592905163765, 0.013069560751318932, 0.011270315386354923, 0.01020432822406292, 0.010901561006903648, 0.004964365623891354, 0.0073730070143938065]"
2,4,4,50,5,0.00750029506161809,-3.984257936477661,0.008054329082369804,-4.6641922507570035,0.009550117887556553,"[0.0036560979206115007, 0.0031148858834058046, 0.004621715750545263, 0.013056575320661068, 0.009918836876749992, 0.013016950339078903, 0.013150643557310104, 0.012857494875788689, 0.012908516451716423, 0.011805543676018715, 0.017715593799948692, 0.011821276508271694, 0.004964843858033419, 0.006675015669316053, 0.007068838458508253, 0.006247084587812424, 0.007227986119687557, 0.010119839571416378, 0.012600217014551163, 0.01150613371282816, 0.011902282014489174, 0.005623106379061937, 0.008073256351053715]"
2,4,4,80,5,0.007500819396227598,-3.984846353530884,0.008055116981267929,-4.664861509550243,0.009551123715937138,"[0.0036566155031323433, 0.0031153790187090635, 0.0046225194819271564, 0.013058023527264595, 0.009919674135744572, 0.013018166646361351, 0.013152272440493107, 0.012858257628977299, 0.012909363955259323, 0.011806258000433445, 0.01771675795316696, 0.011822424829006195, 0.004965645261108875, 0.006677023135125637, 0.007070021238178015, 0.00624809879809618, 0.007228885777294636, 0.010121284052729607, 0.012601729482412338, 0.011506338603794575, 0.011903258971869946, 0.005623947829008102, 0.008073899894952774]"
2,4,4,100,5,0.007500960025936365,-3.9850778579711914,0.008055428974330425,-4.665139131287935,0.009551463648676872,"[0.0036568590439856052, 0.0031156172044575214, 0.004622884094715118, 0.013058754615485668, 0.009920557029545307, 0.013018913567066193, 0.013152658008038998, 0.012858082540333271, 0.012909164652228355, 0.011806473135948181, 0.017716290429234505, 0.011823536828160286, 0.004966156091541052, 0.006676201708614826, 0.007070679217576981, 0.0062486459501087666, 0.007229113485664129, 0.010121448896825314, 0.012602081522345543, 0.011506859213113785, 0.01190376840531826, 0.005624343641102314, 0.008074600249528885]"
2,4,4,50,10,0.06087908148765564,-48.26387023925781,0.06123797968029976,-53.25204851714084,0.06598208844661713,"[0.05723446235060692, 0.055877745151519775, 0.0601034015417099, 0.06808213889598846, 0.07296212762594223, 0.06916242837905884, 0.0655297115445137, 0.06793307512998581, 0.06774189323186874, 0.06729508936405182, 0.07117611169815063, 0.06393921375274658, 0.0638958141207695, 0.06389365345239639, 0.06468483060598373, 0.06618499010801315, 0.06887878477573395, 0.07007790356874466, 0.0718158483505249, 0.0700872465968132, 0.06736928969621658, 0.06164128705859184, 0.06202087178826332]"
2,4,4,80,10,0.06087915599346161,-48.2639045715332,0.06123802438378334,-53.25208959751174,0.0659821406006813,"[0.05723436176776886, 0.055877793580293655, 0.06010331213474274, 0.06808247417211533, 0.07296181470155716, 0.0691625103354454, 0.06552992761135101, 0.06793299317359924, 0.06774186342954636, 0.06729535758495331, 0.0711761936545372, 0.06393931806087494, 0.06389565020799637, 0.06389385461807251, 0.0646849274635315, 0.06618513911962509, 0.06887898594141006, 0.07007809728384018, 0.07181589305400848, 0.07008714973926544, 0.0673694983124733, 0.06164120137691498, 0.062020935118198395]"
2,4,4,100,10,0.06087884679436684,-48.263790130615234,0.061237774789333344,-53.25195739572524,0.06598185747861862,"[0.05723391845822334, 0.055877685546875, 0.06010310351848602, 0.06808175891637802, 0.0729612410068512, 0.06916218996047974, 0.06552916765213013, 0.06793297827243805, 0.06774134933948517, 0.06729556620121002, 0.07117632031440735, 0.06393853574991226, 0.06389555335044861, 0.06389300525188446, 0.06468479335308075, 0.06618505716323853, 0.06887945532798767, 0.07007835060358047, 0.07181581854820251, 0.07008624821901321, 0.06736931204795837, 0.06164100766181946, 0.062020543962717056]"
2,8,8,50,2,0.0036408277228474617,-1.1721025705337524,0.0036057736724615097,-1.404579201664608,0.004046682268381119,"[0.0019522110233083367, 0.0015816407976672053, 0.0026883429381996393, 0.0047296928241848946, 0.005194540601223707, 0.006501791067421436, 0.0033173540141433477, 0.004893653094768524, 0.00612161448225379, 0.0043383194133639336, 0.006199040450155735, 0.003729669377207756, 0.0018797311931848526, 0.002805834636092186, 0.0028611705638468266, 0.0031840635929256678, 0.00402598874643445, 0.004836320877075195, 0.005369588267058134, 0.005094718653708696, 0.005702323745936155, 0.0019667153246700764, 0.004099380690604448]"
2,8,8,80,2,0.0036407781299203634,-1.1724196672439575,0.0036059024278074503,-1.404758989886381,0.004046661779284477,"[0.001950627425685525, 0.0015809276374056935, 0.0026879000943154097, 0.004731872119009495, 0.005194840021431446, 0.006503669079393148, 0.0033166329376399517, 0.0048936838284134865, 0.006121248938143253, 0.0043388856574893, 0.006199316121637821, 0.0037304391153156757, 0.0018799755489453673, 0.0028065494261682034, 0.002860963810235262, 0.003183913417160511, 0.004026093985885382, 0.004833171144127846, 0.005369899794459343, 0.005095438100397587, 0.005702303256839514, 0.001966796349734068, 0.004098069854080677]"
