Aggr,Conv,LSTM,Loss_final,R2_eval,Loss_eval,R2_tst,Loss_tst,Loss_nodes
add,1,1,0.0033358540385961533,-1.2664660215377808,0.003307450795546174,-1.605640101729279,0.004017207771539688,"[[0.0018812981434166431, 0.0022341387812048197, 0.0025602870155125856, 0.0026996820233762264, 0.002453646156936884, 0.0028425168711692095, 0.003128669923171401, 0.00348259205929935, 0.0035858715418726206, 0.0035526095889508724, 0.0036144570913165808, 0.004470362793654203, 0.004292364697903395, 0.004483067896217108, 0.005260220263153315, 0.005293159279972315, 0.006181119941174984, 0.0058633629232645035, 0.006047990173101425, 0.0064167301170527935]]"
add,1,2,0.0026771037373691797,-0.48682621121406555,0.0024250007700175047,-0.549397591832536,0.002719039795920253,"[[0.0007515301113016903, 0.001001525204628706, 0.001174527802504599, 0.0013766876654699445, 0.0012547364458441734, 0.00136766885407269, 0.0016694830264896154, 0.0020932666957378387, 0.0019950333517044783, 0.0020146374590694904, 0.002427493454888463, 0.002734218258410692, 0.0030009858310222626, 0.0032739806920289993, 0.004091917537152767, 0.0038925029803067446, 0.0049040662124753, 0.004717453382909298, 0.00507093733176589, 0.005568139720708132]]"
add,2,1,0.0028960604686290026,-0.5234414339065552,0.0028438474982976913,-0.7111132161556386,0.003283928846940398,"[[0.0012475688708946109, 0.0014900167006999254, 0.001614024629816413, 0.0017807435942813754, 0.0018666625255718827, 0.0019294306403025985, 0.00228674104437232, 0.0029545805882662535, 0.0027796716894954443, 0.0026660701259970665, 0.0031053798738867044, 0.003406231990084052, 0.003696632804349065, 0.003881563665345311, 0.004684293642640114, 0.0043779038824141026, 0.005389657337218523, 0.00521574541926384, 0.005496291909366846, 0.00580937135964632]]"
add,2,2,0.0027958217542618513,-0.6573030352592468,0.0027853837236762047,-0.6837147847685314,0.0028379654977470636,"[[0.0009839619742706418, 0.001257672323845327, 0.0013869085814803839, 0.001446801470592618, 0.0015040729194879532, 0.0015645520761609077, 0.0018438970437273383, 0.0022418429143726826, 0.002117530908435583, 0.0021864608861505985, 0.002482004463672638, 0.002914282027631998, 0.0031408981885761023, 0.003378679510205984, 0.0041951765306293964, 0.0039291419088840485, 0.004996557720005512, 0.004796233028173447, 0.0049546221271157265, 0.0054380204528570175]]"
mean,1,1,0.003054790897294879,-0.8590916991233826,0.002915115561336279,-0.9657077543673407,0.0033538455609232187,"[[0.0012888931669294834, 0.001577707240357995, 0.0017077315133064985, 0.0016889177495613694, 0.0018780831014737487, 0.0019553417805582285, 0.002238139044493437, 0.002720181830227375, 0.0027105200570076704, 0.0027387100271880627, 0.0031036410946398973, 0.003431358840316534, 0.003801357466727495, 0.004022775683552027, 0.004789710510522127, 0.004714012145996094, 0.005553066730499268, 0.00547735346481204, 0.005714755039662123, 0.005964659620076418]]"
mean,1,2,0.0038926086854189634,-0.6446019411087036,0.0029496813658624887,-1.0152861025172615,0.0034439240116626024,"[[0.0014168994966894388, 0.0017930299509316683, 0.001966141164302826, 0.0019992778543382883, 0.0019526395481079817, 0.0022026498336344957, 0.002404129132628441, 0.002892271149903536, 0.002799064852297306, 0.0028928054962307215, 0.0031696355435997248, 0.00367741659283638, 0.0037701318506151438, 0.004080252721905708, 0.004745613783597946, 0.004675442818552256, 0.005563719198107719, 0.005284126847982407, 0.005621427670121193, 0.00597180612385273]]"
mean,2,1,0.0028988986741751432,-0.815889835357666,0.003257819451391697,-0.9501049139113689,0.0035833397414535284,"[[0.0014194020768627524, 0.0017263888148590922, 0.002096387092024088, 0.0019371232483536005, 0.0023035898339003325, 0.0021180473268032074, 0.0026129886973649263, 0.0030249999836087227, 0.0028596590273082256, 0.0030177512671798468, 0.0033814064227044582, 0.0036321773659437895, 0.004060244187712669, 0.004088538698852062, 0.005053365603089333, 0.004783528856933117, 0.0058364528231322765, 0.005703674163669348, 0.005703101400285959, 0.006307979580014944]]"
mean,2,2,0.0031314643565565348,-1.1612439155578613,0.0032054202165454626,-1.2452769914979165,0.0034058280289173126,"[[0.0018085932824760675, 0.0019014463759958744, 0.002160219941288233, 0.0021592737175524235, 0.002135323826223612, 0.0022758126724511385, 0.0025897121522575617, 0.0028591924346983433, 0.0031866906210780144, 0.002737032948061824, 0.0031345849856734276, 0.003691423684358597, 0.0034206558484584093, 0.0037477125879377127, 0.004423048347234726, 0.00453378027305007, 0.005362543743103743, 0.0049777645617723465, 0.005317343398928642, 0.005694412626326084]]"
