Hidden Size,Dropout,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
16,0.2,0.021179471164941788,-3.0248498916625977,0.028965508565306664,-1.6461092947476241,0.021966274827718735,"[[0.004306233022361994, 0.008762994781136513, 0.011619692668318748, 0.011286788620054722, 0.01340759638696909, 0.013890559785068035, 0.017669854685664177, 0.020324666053056717, 0.025506624951958656, 0.021709289401769638, 0.022796982899308205, 0.026174649596214294, 0.02897927723824978, 0.02906719781458378, 0.029864195734262466, 0.02738748863339424, 0.030587373301386833, 0.030975524336099625, 0.0339154377579689, 0.031093114987015724]]"
16,0.5,0.021221710368990898,-3.013749361038208,0.02897545136511326,-1.6524456384209003,0.022097861394286156,"[[0.0043205698020756245, 0.008761784061789513, 0.011630472727119923, 0.01131234411150217, 0.013564027845859528, 0.01393820345401764, 0.01771819218993187, 0.02035411074757576, 0.02571023814380169, 0.021829256787896156, 0.02286800928413868, 0.026271775364875793, 0.029066845774650574, 0.029268566519021988, 0.03014642931520939, 0.0275418758392334, 0.030781740322709084, 0.031186584383249283, 0.034276533871889114, 0.031409747898578644]]"
16,0.8,0.021227050572633743,-3.0222902297973633,0.0289751123636961,-1.6560975907752071,0.02204689383506775,"[[0.004336196463555098, 0.008732905611395836, 0.011678287759423256, 0.011328457854688168, 0.01345048751682043, 0.013984275981783867, 0.017718179151415825, 0.020330458879470825, 0.02554621547460556, 0.021733105182647705, 0.022792914882302284, 0.026297396048903465, 0.029102884232997894, 0.029185092076659203, 0.030072495341300964, 0.02749030292034149, 0.030655520036816597, 0.031117958948016167, 0.03409574553370476, 0.031289033591747284]]"
32,0.2,0.02030460722744465,-2.972918748855591,0.028554150834679604,-1.6543257325692826,0.021934838965535164,"[[0.005922132171690464, 0.00839442852884531, 0.009059259667992592, 0.014868197962641716, 0.013163075782358646, 0.014968952164053917, 0.017175450921058655, 0.018935509026050568, 0.023432865738868713, 0.021392080932855606, 0.02381976880133152, 0.025656620040535927, 0.0284657534211874, 0.028470078483223915, 0.029049696400761604, 0.02810322493314743, 0.031280867755413055, 0.03081967681646347, 0.03492322936654091, 0.03079591691493988]]"
32,0.5,0.02079552225768566,-2.9937493801116943,0.02847299911081791,-1.6702089696854294,0.022113006561994553,"[[0.005944485776126385, 0.008393709547817707, 0.008974212221801281, 0.014906576834619045, 0.013417169451713562, 0.015128214843571186, 0.017019351944327354, 0.018955348059535027, 0.023695938289165497, 0.021407151594758034, 0.024078598245978355, 0.02564067952334881, 0.028391927480697632, 0.02892458252608776, 0.02950487844645977, 0.02867267094552517, 0.03182632476091385, 0.03097299113869667, 0.03525976091623306, 0.031145604327321053]]"
32,0.8,0.020823895931243896,-3.0159127712249756,0.02844853699207306,-1.673605186583728,0.021975567564368248,"[[0.00593263003975153, 0.008373623713850975, 0.008971959352493286, 0.014815309084951878, 0.013252290897071362, 0.015190571546554565, 0.017004618421196938, 0.01892152801156044, 0.023277105763554573, 0.021388493478298187, 0.023975543677806854, 0.025529984384775162, 0.028441226109862328, 0.02860565111041069, 0.02913658507168293, 0.028331028297543526, 0.031484171748161316, 0.030938688665628433, 0.03496026620268822, 0.030980071052908897]]"
64,0.2,0.020219268277287483,-2.8992807865142822,0.028203312307596207,-1.5651352385914707,0.021591849625110626,"[[0.004606356844305992, 0.008385415188968182, 0.009615015238523483, 0.011347350664436817, 0.013450238853693008, 0.014165022410452366, 0.017569683492183685, 0.01885198801755905, 0.02388034015893936, 0.022325431928038597, 0.02287341095507145, 0.024491937831044197, 0.028251005336642265, 0.028822867199778557, 0.0299274530261755, 0.027653811499476433, 0.030463002622127533, 0.031088341027498245, 0.033868104219436646, 0.030200187116861343]]"
64,0.5,0.020462216809391975,-2.941521167755127,0.02849261462688446,-1.6016640679929695,0.021681470796465874,"[[0.00458146259188652, 0.008374982513487339, 0.009567790664732456, 0.011236914433538914, 0.013496467843651772, 0.014265499077737331, 0.017594847828149796, 0.018983233720064163, 0.023706786334514618, 0.022294597700238228, 0.02292667143046856, 0.024655070155858994, 0.028522979468107224, 0.029033763334155083, 0.030147377401590347, 0.027732396498322487, 0.03073139302432537, 0.03142639249563217, 0.03410952165722847, 0.030241286382079124]]"
64,0.8,0.020738698542118073,-2.9701738357543945,0.028473056852817535,-1.6302219738910282,0.0219354797154665,"[[0.0045873322524130344, 0.008348768576979637, 0.009609286673367023, 0.011244641616940498, 0.01372663863003254, 0.014326198026537895, 0.017707062885165215, 0.01917736418545246, 0.02430136688053608, 0.022692721337080002, 0.02343132719397545, 0.024938402697443962, 0.028934136033058167, 0.029333986341953278, 0.03065614216029644, 0.028037482872605324, 0.030957218259572983, 0.03161216527223587, 0.03455531597137451, 0.03053199127316475]]"
