Embedding,Loss_final,R2_eval,Loss_eval,R2_tst,Loss_tst,Loss_nodes
10,0.02052116207778454,-2.8215601444244385,0.027635090053081512,-1.532354925674204,0.02125818096101284,"[[0.0053937979973852634, 0.007437874563038349, 0.010700861923396587, 0.014469178393483162, 0.011905543506145477, 0.012748225592076778, 0.01596192456781864, 0.02173297107219696, 0.02291378751397133, 0.019921179860830307, 0.02104533463716507, 0.022653425112366676, 0.02852071262896061, 0.029980922117829323, 0.027231264859437943, 0.026758303865790367, 0.030422968789935112, 0.030733218416571617, 0.0350823812186718, 0.029549749568104744]]"
20,0.020321177318692207,-2.8591368198394775,0.027965296059846878,-1.5013686200850016,0.02103267051279545,"[[0.004793275613337755, 0.007440220098942518, 0.011059465818107128, 0.013508462347090244, 0.011533437296748161, 0.012776656076312065, 0.015526775270700455, 0.021224841475486755, 0.023556970059871674, 0.02009180560708046, 0.01991856098175049, 0.02223835699260235, 0.027209540829062462, 0.031069528311491013, 0.02675280161201954, 0.026439009234309196, 0.029400775209069252, 0.031014971435070038, 0.03511077165603638, 0.029987167567014694]]"
40,0.019574709236621857,-3.019313335418701,0.0275303665548563,-1.6737386980009912,0.020632537081837654,"[[0.004514304455369711, 0.007615461479872465, 0.010385600849986076, 0.01347176730632782, 0.010872362181544304, 0.012807759456336498, 0.015443048439919949, 0.020841509103775024, 0.02326003648340702, 0.01972706988453865, 0.01991160772740841, 0.022341912612318993, 0.028560075908899307, 0.028883105143904686, 0.026379350572824478, 0.02618752419948578, 0.02870912477374077, 0.031313706189394, 0.03296522796154022, 0.028460152447223663]]"
60,0.019600117579102516,-2.920274019241333,0.026817740872502327,-1.5799622820619454,0.020180746912956238,"[[0.004139141645282507, 0.007751500234007835, 0.009830120950937271, 0.012380585074424744, 0.010832001455128193, 0.012388236820697784, 0.015841523185372353, 0.01878977380692959, 0.02190423384308815, 0.01983872801065445, 0.020142503082752228, 0.02260681428015232, 0.027032876387238503, 0.028491484001278877, 0.02584664523601532, 0.025380857288837433, 0.029007866978645325, 0.02970915287733078, 0.033049922436475754, 0.028651006519794464]]"
