nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,2,2,50,2,0.09181425720453262,-12.366747856140137,0.11332421749830246,-9.988741262829977,0.07725420594215393,"[0.11129644513130188, 0.11129644513130188, 0.07889536023139954, 0.0865292102098465, 0.09643268585205078, 0.08135531097650528, 0.07518964260816574, 0.058917369693517685, 0.07108116894960403, 0.06381498277187347, 0.061214324086904526, 0.04169304668903351, 0.08721638470888138, 0.05450903996825218, 0.0700676366686821, 0.0697871521115303, 0.07829108834266663, 0.10120898485183716, 0.08322542905807495, 0.09381582587957382, 0.07443898916244507, 0.08188226819038391, 0.0446881428360939]"
1,2,2,80,2,0.09167978912591934,-12.403096199035645,0.11324189603328705,-10.06502837681007,0.07714241743087769,"[0.11106964200735092, 0.11106964200735092, 0.07866884022951126, 0.0865553542971611, 0.09560173004865646, 0.08130308240652084, 0.07529273629188538, 0.05897224321961403, 0.07132261991500854, 0.06375357508659363, 0.06116420775651932, 0.04155929759144783, 0.08655285090208054, 0.05372866615653038, 0.0698125958442688, 0.06957024335861206, 0.07841544598340988, 0.10152611136436462, 0.08303534239530563, 0.09390286356210709, 0.07444316893815994, 0.08234420418739319, 0.04461078718304634]"
1,2,2,100,2,0.0915277749300003,-12.172999382019043,0.11206377297639847,-9.888257040187728,0.07655666023492813,"[0.11062373220920563, 0.11062373220920563, 0.07841666787862778, 0.08731462806463242, 0.09506604820489883, 0.08199262619018555, 0.07666108012199402, 0.05898776277899742, 0.07140181213617325, 0.06354641169309616, 0.06075366586446762, 0.04117010906338692, 0.07836544513702393, 0.05359232425689697, 0.06931889057159424, 0.06914637982845306, 0.07850849628448486, 0.10150055587291718, 0.08245730400085449, 0.09389910101890564, 0.0743570402264595, 0.07883195579051971, 0.04426773637533188]"
1,2,2,50,5,0.22131581604480743,-32.17741012573242,0.28854140639305115,-23.887392753537135,0.1757742166519165,"[0.22082126140594482, 0.22082126140594482, 0.18406660854816437, 0.16373006999492645, 0.17908325791358948, 0.15937624871730804, 0.1786544770002365, 0.15678265690803528, 0.1636262834072113, 0.1544896364212036, 0.15751974284648895, 0.14728134870529175, 0.24635231494903564, 0.17375925183296204, 0.16450729966163635, 0.16374556720256805, 0.17260418832302094, 0.18202424049377441, 0.17682434618473053, 0.17614738643169403, 0.16051632165908813, 0.21438847482204437, 0.12568488717079163]"
1,2,2,80,5,0.22131581604480743,-32.17741012573242,0.28854140639305115,-23.887392866465607,0.1757742166519165,"[0.22082123160362244, 0.22082123160362244, 0.18406660854816437, 0.16373006999492645, 0.17908324301242828, 0.15937624871730804, 0.1786544770002365, 0.15678265690803528, 0.1636263132095337, 0.154489666223526, 0.15751974284648895, 0.14728136360645294, 0.24635232985019684, 0.17375925183296204, 0.16450729966163635, 0.16374556720256805, 0.17260420322418213, 0.18202424049377441, 0.17682434618473053, 0.17614738643169403, 0.16051632165908813, 0.21438847482204437, 0.12568488717079163]"
1,2,2,100,5,0.22131581604480743,-32.17741012573242,0.28854140639305115,-23.887392691547845,0.1757742166519165,"[0.22082123160362244, 0.22082123160362244, 0.18406662344932556, 0.16373006999492645, 0.17908325791358948, 0.15937624871730804, 0.17865446209907532, 0.15678265690803528, 0.1636263132095337, 0.154489666223526, 0.15751974284648895, 0.14728136360645294, 0.24635232985019684, 0.17375925183296204, 0.16450731456279755, 0.16374558210372925, 0.17260417342185974, 0.18202424049377441, 0.17682434618473053, 0.17614738643169403, 0.16051632165908813, 0.21438847482204437, 0.12568488717079163]"
1,2,2,50,10,0.14829455316066742,-21.47065544128418,0.20072264969348907,-14.276579197003109,0.11214807629585266,"[0.10244864225387573, 0.10244864225387573, 0.09691166132688522, 0.12621913850307465, 0.14349842071533203, 0.12303747236728668, 0.09998369216918945, 0.11552448570728302, 0.13463199138641357, 0.11485084891319275, 0.11633958667516708, 0.07312995195388794, 0.10948269814252853, 0.07911123335361481, 0.08338548988103867, 0.08413376659154892, 0.1345195174217224, 0.15035904943943024, 0.1434677243232727, 0.1503559947013855, 0.129717156291008, 0.09060954302549362, 0.07523877173662186]"
1,2,2,80,10,0.14829455316066742,-21.470653533935547,0.20072266459465027,-14.276579164363271,0.11214808374643326,"[0.10244864225387573, 0.10244864225387573, 0.09691166877746582, 0.12621913850307465, 0.14349843561649323, 0.12303747981786728, 0.09998369216918945, 0.11552448570728302, 0.13463200628757477, 0.11485084891319275, 0.11633958667516708, 0.07312995940446854, 0.10948270559310913, 0.07911122590303421, 0.08338548988103867, 0.08413376659154892, 0.1345195174217224, 0.15035904943943024, 0.1434677392244339, 0.1503559947013855, 0.1297171711921692, 0.09060952812433243, 0.07523877918720245]"
1,2,2,100,10,0.14829455316066742,-21.470653533935547,0.20072266459465027,-14.276579028170408,0.11214808374643326,"[0.10244863480329514, 0.10244863480329514, 0.09691167622804642, 0.12621913850307465, 0.14349842071533203, 0.12303747981786728, 0.09998370707035065, 0.11552448570728302, 0.13463200628757477, 0.11485084891319275, 0.11633959412574768, 0.07312995940446854, 0.10948269814252853, 0.07911122590303421, 0.08338548988103867, 0.08413376659154892, 0.1345195174217224, 0.15035904943943024, 0.1434677392244339, 0.1503559947013855, 0.1297171711921692, 0.09060952812433243, 0.07523877173662186]"
1,4,4,50,2,0.11072760075330734,-15.294081687927246,0.13973329961299896,-10.96138931765091,0.09256157279014587,"[0.12302754819393158, 0.12302754819393158, 0.09990540146827698, 0.07699939608573914, 0.08051172643899918, 0.08151115477085114, 0.0987323746085167, 0.07682962715625763, 0.07620050758123398, 0.07481005787849426, 0.08299393951892853, 0.08982346206903458, 0.13838855922222137, 0.10949321836233139, 0.1001719981431961, 0.09908763319253922, 0.08067847788333893, 0.07987546920776367, 0.07944273203611374, 0.07579004764556885, 0.07618901133537292, 0.13041366636753082, 0.07501272112131119]"
