Embedding,k,Hidden,Loss_final,R2_eval,Loss_eval,R2_tst,Loss_tst,Loss_nodes
2,10,3,0.02114197239279747,-2.788412094116211,0.019945383071899414,-3.0774843675813526,0.021881554275751114,"[0.012288852594792843, 0.01171821728348732, 0.022500088438391685, 0.025822840631008148, 0.031568657606840134, 0.021219834685325623, 0.02120271511375904, 0.015704255551099777, 0.024021059274673462, 0.020288508385419846, 0.02515983395278454, 0.016643041744828224, 0.016207899898290634, 0.01252147275954485, 0.014253707602620125, 0.01126116793602705, 0.023483123630285263, 0.023811815306544304, 0.015381868928670883, 0.0207847747951746, 0.026619432494044304, 0.015134870074689388, 0.07567770779132843]"
3,10,3,0.02376059629023075,-3.847888708114624,0.026183709502220154,-4.074912640774037,0.02857181802392006,"[0.0069116526283323765, 0.047385670244693756, 0.04031800106167793, 0.033876899629831314, 0.07040124386548996, 0.029964767396450043, 0.025618668645620346, 0.01575378142297268, 0.04082430899143219, 0.016461247578263283, 0.03203275799751282, 0.033527325838804245, 0.02240006998181343, 0.02068547159433365, 0.02294592373073101, 0.0170671958476305, 0.018103675916790962, 0.04416029527783394, 0.030818667262792587, 0.026390012353658676, 0.028884118422865868, 0.018358292058110237, 0.014261824078857899]"
4,10,3,0.03214447945356369,-5.649986267089844,0.03117280639708042,-5.899126549927107,0.03440214693546295,"[0.014185774140059948, 0.0736537054181099, 0.04253211244940758, 0.056522391736507416, 0.03225291520357132, 0.0357205867767334, 0.02087291143834591, 0.02757609449326992, 0.06317296624183655, 0.029540544375777245, 0.030096272006630898, 0.04606371000409126, 0.012953209690749645, 0.01676771230995655, 0.022664964199066162, 0.1015055924654007, 0.02343134582042694, 0.014277635142207146, 0.015843741595745087, 0.055061452090740204, 0.030265333130955696, 0.014276230707764626, 0.012012210674583912]"
2,20,3,0.030728552490472794,-4.06615686416626,0.030926423147320747,-4.498049415641955,0.035059839487075806,"[0.032572150230407715, 0.028978878632187843, 0.014373098500072956, 0.023774243891239166, 0.02541276253759861, 0.062430914491415024, 0.01952933706343174, 0.057586848735809326, 0.023299960419535637, 0.017980316653847694, 0.06068715080618858, 0.04566587135195732, 0.029960744082927704, 0.0405782014131546, 0.044214192777872086, 0.01611838862299919, 0.0191208329051733, 0.053486086428165436, 0.061284132301807404, 0.05440825596451759, 0.02179316245019436, 0.03484844043850899, 0.018272321671247482]"
3,20,3,0.03241560235619545,-5.116080284118652,0.034021057188510895,-5.310730078345122,0.03894424811005592,"[0.027906116098165512, 0.0295029915869236, 0.03914486616849899, 0.0447416827082634, 0.06723678857088089, 0.06297297030687332, 0.02188987284898758, 0.02083703875541687, 0.045581866055727005, 0.0245584137737751, 0.06134990602731705, 0.03458021581172943, 0.0229495782405138, 0.04179097339510918, 0.04542429745197296, 0.03812485560774803, 0.03647617995738983, 0.035786617547273636, 0.05019935593008995, 0.0507395900785923, 0.04148440435528755, 0.030482105910778046, 0.0219570342451334]"
4,20,3,0.04021620377898216,-5.914489269256592,0.04296351969242096,-6.471334437570812,0.0489099957048893,"[0.032561659812927246, 0.02904903143644333, 0.03976546972990036, 0.05756893381476402, 0.0655948668718338, 0.06239578127861023, 0.04735562205314636, 0.05753311887383461, 0.06325438618659973, 0.054839327931404114, 0.06162474304437637, 0.04663696885108948, 0.02982972003519535, 0.04048517346382141, 0.044121455401182175, 0.04408348724246025, 0.054535869508981705, 0.054244354367256165, 0.061903905123472214, 0.055862344801425934, 0.055065661668777466, 0.034744229167699814, 0.031873755156993866]"
2,50,3,0.03475069999694824,-4.333916664123535,0.033315472304821014,-5.494951427212708,0.037871673703193665,"[0.020271265879273415, 0.02957020327448845, 0.038622044026851654, 0.03589114919304848, 0.045612726360559464, 0.06304174661636353, 0.03037792630493641, 0.05843348056077957, 0.042481545358896255, 0.03566284105181694, 0.03994427248835564, 0.02939976006746292, 0.02947518788278103, 0.02266007848083973, 0.02599329501390457, 0.027978947386145592, 0.05427229776978493, 0.053182583302259445, 0.06307779252529144, 0.03491079807281494, 0.03607155382633209, 0.01939385198056698, 0.03472309932112694]"
3,50,3,0.04029853269457817,-5.946241855621338,0.043086182326078415,-6.496206518723264,0.04901996999979019,"[0.03298548609018326, 0.029171759262681007, 0.03975476324558258, 0.05543237179517746, 0.06881079077720642, 0.06321179866790771, 0.04816625267267227, 0.05788223817944527, 0.0634085163474083, 0.05520975589752197, 0.06093989685177803, 0.045623499900102615, 0.029672006145119667, 0.041070956736803055, 0.04587281867861748, 0.04365747794508934, 0.05515656992793083, 0.05330726504325867, 0.061000898480415344, 0.0553596056997776, 0.055024079978466034, 0.0346200093626976, 0.0321204699575901]"
4,50,3,0.04016001150012016,-5.894059658050537,0.04293768107891083,-6.434011297127811,0.04884013906121254,"[0.032571107149124146, 0.028976377099752426, 0.039837636053562164, 0.057681404054164886, 0.06529749184846878, 0.062429528683423996, 0.047483690083026886, 0.05758533999323845, 0.06327114999294281, 0.05489494651556015, 0.060685668140649796, 0.04670346900820732, 0.02995862066745758, 0.04057614132761955, 0.0442122146487236, 0.043880950659513474, 0.054633013904094696, 0.05353628471493721, 0.061300210654735565, 0.0559508353471756, 0.05510200932621956, 0.034846194088459015, 0.03190901130437851]"
2,10,5,0.020960252732038498,-2.5074923038482666,0.022129973396658897,-3.132442635913695,0.023959405720233917,"[0.018175605684518814, 0.009197267703711987, 0.01926509290933609, 0.04049290344119072, 0.06811364740133286, 0.013244302943348885, 0.04999230057001114, 0.021149350330233574, 0.033795930445194244, 0.024404747411608696, 0.021034803241491318, 0.016892487183213234, 0.01428627222776413, 0.014223667792975903, 0.014610006473958492, 0.008859692141413689, 0.023611005395650864, 0.025148427113890648, 0.023086801171302795, 0.018104881048202515, 0.04000091552734375, 0.01411197055131197, 0.01926426962018013]"
3,10,5,0.011637764051556587,-2.934460163116455,0.013235646300017834,-3.5640962715264033,0.014198209159076214,"[0.009173900820314884, 0.006535043008625507, 0.009033739566802979, 0.01933552324771881, 0.013933750800788403, 0.01672697439789772, 0.018482308834791183, 0.015248727053403854, 0.02021707408130169, 0.022449946030974388, 0.017733484506607056, 0.011078089475631714, 0.014114432036876678, 0.009165182709693909, 0.00718272477388382, 0.011220186948776245, 0.013394122011959553, 0.01179372426122427, 0.015506996773183346, 0.016464421525597572, 0.01843499206006527, 0.007745847105979919, 0.02158762700855732]"
4,10,5,0.01771579682826996,-2.20782208442688,0.01775204949080944,-2.888355719702489,0.020606255158782005,"[0.005051440093666315, 0.0037907669320702553, 0.0138214947655797, 0.06390897184610367, 0.012142844498157501, 0.012237513437867165, 0.01273601595312357, 0.012846343219280243, 0.06344447284936905, 0.012427708134055138, 0.04726080223917961, 0.04718963801860809, 0.006074714008718729, 0.0054885330609977245, 0.012649718672037125, 0.008837453089654446, 0.013112831860780716, 0.023289542645215988, 0.014674428850412369, 0.05658086761832237, 0.009716787375509739, 0.00905667059123516, 0.007604335434734821]"
2,20,5,0.017138615250587463,-2.007197141647339,0.01575331762433052,-2.0809893408466906,0.017269007861614227,"[0.011885668151080608, 0.01096919272094965, 0.013026074506342411, 0.01784893311560154, 0.03970376029610634, 0.023172007873654366, 0.03035266511142254, 0.014890074729919434, 0.021943092346191406, 0.019890615716576576, 0.020797571167349815, 0.013864299282431602, 0.012604182586073875, 0.009100792929530144, 0.01094457320868969, 0.01298346184194088, 0.018712859600782394, 0.01791887730360031, 0.01644647680222988, 0.01659066416323185, 0.018886996433138847, 0.009415892884135246, 0.01523846946656704]"
3,20,5,0.02435547299683094,-5.441036224365234,0.029513105750083923,-6.587220781232551,0.034104421734809875,"[0.014057865366339684, 0.016651956364512444, 0.01587589643895626, 0.057885732501745224, 0.02395356260240078, 0.016835132613778114, 0.017693981528282166, 0.03314074128866196, 0.06330835819244385, 0.023282239213585854, 0.030908938497304916, 0.12268969416618347, 0.03351945802569389, 0.016500573605298996, 0.017915494740009308, 0.04447473958134651, 0.04845116287469864, 0.056131698191165924, 0.02443956770002842, 0.01729009672999382, 0.05533847212791443, 0.016008812934160233, 0.018047410994768143]"
4,20,5,0.030561158433556557,-3.8275115489959717,0.02915886417031288,-4.54323231754064,0.03388691321015358,"[0.025510331615805626, 0.011968282051384449, 0.03945653513073921, 0.0570780485868454, 0.038029544055461884, 0.04130788892507553, 0.04996113106608391, 0.033256955444812775, 0.0631844773888588, 0.03379460796713829, 0.03794847056269646, 0.04635603725910187, 0.016991423442959785, 0.02575918659567833, 0.02508709952235222, 0.01653103530406952, 0.031091177836060524, 0.02793114073574543, 0.03340644761919975, 0.05548049509525299, 0.034167833626270294, 0.017044249922037125, 0.018056657165288925]"
2,50,5,0.03682198002934456,-7.010499477386475,0.04457250237464905,-7.375522121190494,0.049365922808647156,"[0.03257835656404495, 0.03234993666410446, 0.03271160274744034, 0.08269689232110977, 0.057432543486356735, 0.06587749719619751, 0.042060501873493195, 0.061799950897693634, 0.06519410014152527, 0.061413105577230453, 0.060379330068826675, 0.045564692467451096, 0.015105122700333595, 0.039844270795583725, 0.043482087552547455, 0.05287129804491997, 0.04243265464901924, 0.030919011682271957, 0.06859057396650314, 0.054093096405267715, 0.08795512467622757, 0.03401479497551918, 0.02604975551366806]"
3,50,5,0.035308629274368286,-4.210291385650635,0.03405959531664848,-5.494686172200267,0.03802237659692764,"[0.019046222791075706, 0.030236192047595978, 0.03983228653669357, 0.03494875133037567, 0.06919451057910919, 0.03803218528628349, 0.050831735134124756, 0.03374578058719635, 0.04547357186675072, 0.0297495536506176, 0.06220299005508423, 0.04668562486767769, 0.017620181664824486, 0.0231349878013134, 0.02372772805392742, 0.04383693262934685, 0.028979474678635597, 0.03024415485560894, 0.06460165232419968, 0.031866420060396194, 0.05508530139923096, 0.034798916429281235, 0.020639551803469658]"
4,50,5,0.04037308320403099,-5.967223644256592,0.0431293360888958,-6.528343717300678,0.049101948738098145,"[0.03259390965104103, 0.029021024703979492, 0.03962548449635506, 0.05734814703464508, 0.061577651649713516, 0.06239958852529526, 0.04797874763607979, 0.057512037456035614, 0.0632210522890091, 0.05512645095586777, 0.06195209547877312, 0.046509481966495514, 0.030079754069447517, 0.04062667861580849, 0.044572439044713974, 0.04401535913348198, 0.055015068501234055, 0.05659128352999687, 0.0654841959476471, 0.05569076910614967, 0.055065643042325974, 0.03527095913887024, 0.03206697851419449]"
2,10,10,0.009095296263694763,-0.8784518241882324,0.009443074464797974,-1.2930526275625134,0.010599074885249138,"[0.007432195357978344, 0.005237004719674587, 0.010779865086078644, 0.013679432682693005, 0.012469910085201263, 0.010806462727487087, 0.007493725977838039, 0.010748952627182007, 0.015362230129539967, 0.011094472371041775, 0.013163451105356216, 0.009005408734083176, 0.011597086675465107, 0.00522866053506732, 0.005193866323679686, 0.00720134237781167, 0.020538821816444397, 0.01444233302026987, 0.014230623841285706, 0.010458788834512234, 0.011517775245010853, 0.0053285956382751465, 0.010767705738544464]"
3,10,10,0.013743644580245018,-3.006281614303589,0.015173591673374176,-3.4214001945398382,0.015176031738519669,"[0.008346828632056713, 0.010442971251904964, 0.011609099805355072, 0.016863754019141197, 0.024412602186203003, 0.0138009088113904, 0.018076710402965546, 0.016932550817728043, 0.01974637247622013, 0.020775703713297844, 0.01103297434747219, 0.009786360897123814, 0.00971241295337677, 0.011691195890307426, 0.017083557322621346, 0.01921309158205986, 0.01422648411244154, 0.01137680746614933, 0.018424801528453827, 0.01696048304438591, 0.023324400186538696, 0.012410657480359077, 0.012798020616173744]"
4,10,10,0.010913592763245106,-1.375518798828125,0.012695086188614368,-2.276926369236923,0.015155354514718056,"[0.007622670382261276, 0.007930191233754158, 0.011360534466803074, 0.016667133197188377, 0.022632122039794922, 0.016107944771647453, 0.02801402658224106, 0.011188030242919922, 0.021314023062586784, 0.01488309446722269, 0.013661796227097511, 0.022019630298018456, 0.008620763197541237, 0.008136002346873283, 0.01014487911015749, 0.014789099805057049, 0.028483876958489418, 0.017547989264130592, 0.014089725911617279, 0.013406496495008469, 0.014502561651170254, 0.007645785808563232, 0.01780475676059723]"
2,20,10,0.012507586739957333,-1.1887738704681396,0.011616211384534836,-1.339202989024966,0.0134132644161582,"[0.0065018353052437305, 0.00980483740568161, 0.016324669122695923, 0.009868345223367214, 0.011989451013505459, 0.014771354384720325, 0.007690532598644495, 0.012189969420433044, 0.014732936397194862, 0.01127405371516943, 0.018046239390969276, 0.010550989769399166, 0.0203758142888546, 0.010736166499555111, 0.010172664187848568, 0.01665177196264267, 0.012057207524776459, 0.027258634567260742, 0.011411374434828758, 0.014047837816178799, 0.008727251552045345, 0.009491833858191967, 0.023829299956560135]"
3,20,10,0.015883367508649826,-2.262835741043091,0.014797371812164783,-2.2845292494542058,0.01611914485692978,"[0.008750434964895248, 0.00960525218397379, 0.01391863264143467, 0.028346344828605652, 0.02687687613070011, 0.01926703192293644, 0.007653501350432634, 0.020481906831264496, 0.031205665320158005, 0.01608365774154663, 0.016707366332411766, 0.008309043943881989, 0.01449729036539793, 0.017460178583860397, 0.011711256578564644, 0.011105943471193314, 0.01760382391512394, 0.030773568898439407, 0.01257864199578762, 0.01446986198425293, 0.013244996778666973, 0.00959163997322321, 0.01049740519374609]"
