Embedding,Loss_final,R2_eval,Loss_eval,R2_tst,Loss_tst,Loss_nodes
10,0.004099737387150526,-1.176296353340149,0.0035527499858289957,-1.2562482187989483,0.0035806428641080856,"[[0.0012120986357331276, 0.0016381528694182634, 0.001982408342882991, 0.0018614714499562979, 0.0027586971409618855, 0.001984270289540291, 0.00211625755764544, 0.002532989252358675, 0.002892941003665328, 0.002550603821873665, 0.002959860721603036, 0.003349232254549861, 0.003706382354721427, 0.003947122488170862, 0.00493563711643219, 0.006364006549119949, 0.005628559272736311, 0.005862432066351175, 0.006632327567785978, 0.0066974046640098095]]"
20,0.004539160523563623,-1.2065532207489014,0.0036454687360674143,-1.3652106621076616,0.00392824737355113,"[[0.0028820219449698925, 0.0027708273846656084, 0.0024916662368923426, 0.0028636548668146133, 0.002799228997901082, 0.002190427854657173, 0.0022985388059169054, 0.0024586236104369164, 0.002624576911330223, 0.0033407341688871384, 0.003025991842150688, 0.0036343366373330355, 0.0038555290084332228, 0.004165077116340399, 0.0050347913056612015, 0.0049790577031672, 0.0058533186092972755, 0.006666034460067749, 0.007830226793885231, 0.006800299044698477]]"
40,0.003905287943780422,-1.2890589237213135,0.0036313843447715044,-1.3647381099361267,0.003593212692067027,"[[0.0014926400035619736, 0.001757587306201458, 0.0017346075037494302, 0.002111657289788127, 0.0019962601363658905, 0.001971098128706217, 0.002498395275324583, 0.002539865905418992, 0.0025424673222005367, 0.0026258458383381367, 0.003182938788086176, 0.0034266675356775522, 0.0038402655627578497, 0.00424082251265645, 0.004733864217996597, 0.0047868285328149796, 0.006070895120501518, 0.006265784613788128, 0.0068419016897678375, 0.007203858345746994]]"
60,0.0037968133110553026,-1.3395487070083618,0.0036341059021651745,-1.3947206579722822,0.0035407603718340397,"[[0.0013661585981026292, 0.0016748810885474086, 0.002102737780660391, 0.0018163002096116543, 0.0019466058583930135, 0.0020204344764351845, 0.002390047535300255, 0.0027672494761645794, 0.0026592062786221504, 0.0025913598947227, 0.003050409257411957, 0.003521156730130315, 0.004247912671416998, 0.004112597089260817, 0.004988922271877527, 0.005016133654862642, 0.006083327811211348, 0.005799420643597841, 0.005941691808402538, 0.0067186541855335236]]"
