nb_block,nb_chev_filter,nb_time_filter,hidden,time_strides,loss_final,r2_eval_final,loss_eval_final,r2_test,loss_test,loss_nodes
1,2,2,50,2,0.08413126319646835,-10.977245330810547,0.09651867300271988,-7.635543541640371,0.06419992446899414,"[0.07145623117685318, 0.05728942155838013, 0.05205522105097771, 0.08427750319242477, 0.08307438343763351, 0.10093610733747482, 0.07892487943172455, 0.05360836163163185, 0.0824626013636589, 0.051467958837747574, 0.06183823570609093, 0.04607810452580452, 0.051768556237220764, 0.08887319266796112, 0.051552265882492065, 0.04916832596063614, 0.05745438486337662, 0.08252213895320892, 0.06643210351467133, 0.06212495639920235, 0.057956255972385406, 0.0429067425429821, 0.042370304465293884]"
1,2,2,80,2,0.08597265928983688,-11.051156044006348,0.09767608344554901,-7.501409768311363,0.06466824561357498,"[0.06866442412137985, 0.05526582524180412, 0.05098627507686615, 0.08575879782438278, 0.07872789353132248, 0.10023535043001175, 0.08277352899312973, 0.0538424514234066, 0.08090262860059738, 0.050994180142879486, 0.0648103579878807, 0.04630500450730324, 0.04978200048208237, 0.10184751451015472, 0.05174684152007103, 0.04961340129375458, 0.05712467059493065, 0.07848980277776718, 0.06968188285827637, 0.06179679185152054, 0.06014631688594818, 0.04545537382364273, 0.042418308556079865]"
1,2,2,100,2,0.08486907929182053,-11.083836555480957,0.09747231751680374,-7.580029931214483,0.06432018429040909,"[0.07085181027650833, 0.056627385318279266, 0.050968680530786514, 0.08455482870340347, 0.08318450301885605, 0.10225850343704224, 0.07831420749425888, 0.053873710334300995, 0.08289740979671478, 0.05145819112658501, 0.06377365440130234, 0.04550040140748024, 0.050584577023983, 0.08935321867465973, 0.051294002681970596, 0.048849355429410934, 0.05737357586622238, 0.08323207497596741, 0.06779385358095169, 0.06242961809039116, 0.05899592861533165, 0.04307625815272331, 0.04211832582950592]"
1,2,2,50,5,0.2642301321029663,-62.92231369018555,0.26056599617004395,-51.54848625409408,0.24438273906707764,"[0.23375844955444336, 0.22761303186416626, 0.21628446877002716, 0.23236864805221558, 0.2551645040512085, 0.23926705121994019, 0.2323639690876007, 0.23148252069950104, 0.25406914949417114, 0.21841943264007568, 0.23703554272651672, 0.21798238158226013, 0.2684473693370819, 0.2765599489212036, 0.27303189039230347, 0.2674742639064789, 0.25432059168815613, 0.2568081021308899, 0.26042452454566956, 0.24068114161491394, 0.23218189179897308, 0.30501270294189453, 0.19005125761032104]"
1,2,2,80,5,0.2642301321029663,-62.92231369018555,0.26056599617004395,-51.54848659535712,0.24438273906707764,"[0.23375844955444336, 0.22761306166648865, 0.21628446877002716, 0.2323686182498932, 0.2551645040512085, 0.239267036318779, 0.2323639690876007, 0.23148252069950104, 0.25406914949417114, 0.21841944754123688, 0.23703554272651672, 0.21798238158226013, 0.2684473693370819, 0.2765599489212036, 0.2730318605899811, 0.26747429370880127, 0.25432059168815613, 0.2568081319332123, 0.26042452454566956, 0.24068112671375275, 0.23218189179897308, 0.3050127327442169, 0.19005127251148224]"
1,2,2,100,5,0.2642301321029663,-62.92231369018555,0.26056599617004395,-51.54848611643228,0.24438273906707764,"[0.23375847935676575, 0.22761304676532745, 0.21628446877002716, 0.23236864805221558, 0.2551645040512085, 0.23926708102226257, 0.2323639690876007, 0.23148250579833984, 0.25406914949417114, 0.21841944754123688, 0.23703554272651672, 0.21798233687877655, 0.2684473693370819, 0.2765599489212036, 0.27303189039230347, 0.26747429370880127, 0.25432059168815613, 0.2568081319332123, 0.26042458415031433, 0.24068112671375275, 0.23218189179897308, 0.30501270294189453, 0.19005122780799866]"
1,2,2,50,10,0.16490083932876587,-31.32716941833496,0.16918903589248657,-22.862793344115225,0.12855744361877441,"[0.10859892517328262, 0.08684925734996796, 0.09226188063621521, 0.1299818456172943, 0.14896856248378754, 0.14974473416805267, 0.10102194547653198, 0.13277031481266022, 0.18194998800754547, 0.12078998237848282, 0.1422073245048523, 0.09570387005805969, 0.09774399548768997, 0.12880486249923706, 0.1382950395345688, 0.13052338361740112, 0.1464730054140091, 0.1542690396308899, 0.15847325325012207, 0.14824622869491577, 0.14286181330680847, 0.1336437165737152, 0.08663852512836456]"
1,2,2,80,10,0.16490088403224945,-31.327455520629883,0.16918893158435822,-22.86303344736169,0.12855777144432068,"[0.10859937965869904, 0.08684996515512466, 0.09226225316524506, 0.12998193502426147, 0.14896878600120544, 0.14974446594715118, 0.10102248936891556, 0.132770374417305, 0.18194960057735443, 0.12079007923603058, 0.14220717549324036, 0.09570429474115372, 0.09774528443813324, 0.12880584597587585, 0.13829568028450012, 0.13052402436733246, 0.146473228931427, 0.15426906943321228, 0.15847338736057281, 0.14824603497982025, 0.14286167919635773, 0.13364504277706146, 0.08663858473300934]"
1,2,2,100,10,0.16490083932876587,-31.327106475830078,0.16918908059597015,-22.862739063757942,0.12855738401412964,"[0.10859880596399307, 0.08684904128313065, 0.09226176887750626, 0.1299818456172943, 0.14896850287914276, 0.14974473416805267, 0.10102179646492004, 0.13277031481266022, 0.18195009231567383, 0.12078998237848282, 0.14220742881298065, 0.09570379555225372, 0.09774371981620789, 0.1288047730922699, 0.13829492032527924, 0.1305231899023056, 0.14647294580936432, 0.1542689949274063, 0.1584731638431549, 0.148246169090271, 0.14286191761493683, 0.13364344835281372, 0.08663851767778397]"
1,4,4,50,2,0.13170665502548218,-33.174072265625,0.13628676533699036,-28.418604228772033,0.13549137115478516,"[0.1331627368927002, 0.13992320001125336, 0.13031095266342163, 0.12854498624801636, 0.13613829016685486, 0.12692417204380035, 0.14038404822349548, 0.12470751255750656, 0.11725373566150665, 0.12054797261953354, 0.12585878372192383, 0.13057300448417664, 0.16502854228019714, 0.15960097312927246, 0.14912283420562744, 0.15062926709651947, 0.13478051126003265, 0.13318008184432983, 0.1333180069923401, 0.1241941750049591, 0.12052582949399948, 0.1748717576265335, 0.1167200580239296]"
1,4,4,80,2,0.13170689344406128,-33.17409133911133,0.13628700375556946,-28.41856564504132,0.1354910135269165,"[0.13316276669502258, 0.1399233043193817, 0.1303103268146515, 0.12854526937007904, 0.13613875210285187, 0.1269243061542511, 0.14038431644439697, 0.12470655888319016, 0.11725283414125443, 0.12054769694805145, 0.12585888803005219, 0.1305720955133438, 0.16502730548381805, 0.15960033237934113, 0.14912240207195282, 0.15062889456748962, 0.13477960228919983, 0.13318030536174774, 0.13331805169582367, 0.12419407069683075, 0.12052585929632187, 0.1748705804347992, 0.11671909689903259]"
1,4,4,100,2,0.13170693814754486,-33.17410659790039,0.13628706336021423,-28.4185917541849,0.1354912370443344,"[0.13316281139850616, 0.13992328941822052, 0.13031059503555298, 0.12854531407356262, 0.1361386477947235, 0.1269245743751526, 0.14038445055484772, 0.12470693141222, 0.11725325137376785, 0.12054790556430817, 0.12585897743701935, 0.13057249784469604, 0.1650276482105255, 0.15960073471069336, 0.1491226702928543, 0.15062914788722992, 0.13477998971939087, 0.13318033516407013, 0.1333182007074356, 0.12419421225786209, 0.12052605301141739, 0.17487101256847382, 0.11671935766935349]"
1,4,4,50,5,0.1939537525177002,-53.02073287963867,0.19953057169914246,-44.51688283899712,0.19860854744911194,"[0.1961689442396164, 0.2067440003156662, 0.1915372759103775, 0.18586944043636322, 0.19950060546398163, 0.18144424259662628, 0.20597824454307556, 0.1826106458902359, 0.17182205617427826, 0.1767842173576355, 0.18410655856132507, 0.1920439451932907, 0.24317142367362976, 0.23286078870296478, 0.2206244319677353, 0.22181525826454163, 0.19767199456691742, 0.19495269656181335, 0.19731351733207703, 0.1817290484905243, 0.17660130560398102, 0.25828853249549866, 0.16835704445838928]"
1,4,4,80,5,0.1939537525177002,-53.02073287963867,0.19953057169914246,-44.51688186082717,0.19860854744911194,"[0.1961689293384552, 0.2067439705133438, 0.1915372908115387, 0.18586942553520203, 0.19950056076049805, 0.1814442127943039, 0.20597819983959198, 0.18261070549488068, 0.17182211577892303, 0.1767842024564743, 0.18410655856132507, 0.1920439600944519, 0.24317146837711334, 0.2328607589006424, 0.22062444686889648, 0.22181525826454163, 0.1976720243692398, 0.19495271146297455, 0.19731353223323822, 0.18172909319400787, 0.17660130560398102, 0.25828856229782104, 0.16835707426071167]"
1,4,4,100,5,0.193953737616539,-53.02073287963867,0.19953054189682007,-44.5168790825835,0.19860854744911194,"[0.196168914437294, 0.20674392580986023, 0.1915372610092163, 0.18586938083171844, 0.19950060546398163, 0.1814442127943039, 0.205978125333786, 0.18261069059371948, 0.17182208597660065, 0.1767842024564743, 0.18410652875900269, 0.1920439451932907, 0.24317146837711334, 0.23286063969135284, 0.2206244319677353, 0.22181525826454163, 0.1976720541715622, 0.19495269656181335, 0.19731351733207703, 0.18172907829284668, 0.1766013205051422, 0.25828853249549866, 0.16835704445838928]"
1,4,4,50,10,0.02841844968497753,-3.976560592651367,0.041253712028265,-1.6119574075720573,0.02208005264401436,"[0.014050782658159733, 0.011854716576635838, 0.015155764296650887, 0.025609368458390236, 0.0283951573073864, 0.0318642295897007, 0.018910707905888557, 0.024717051535844803, 0.03153810650110245, 0.023989103734493256, 0.028675459325313568, 0.016420232132077217, 0.009033510461449623, 0.019603807479143143, 0.018353968858718872, 0.0200157780200243, 0.02520936168730259, 0.02700900100171566, 0.0278897974640131, 0.027567584067583084, 0.02788078971207142, 0.013793744146823883, 0.02030320279300213]"
1,4,4,80,10,0.028418486937880516,-3.9765100479125977,0.041253771632909775,-1.611925753123064,0.022079987451434135,"[0.014050798490643501, 0.011854681186378002, 0.015155741944909096, 0.025609223172068596, 0.028394998982548714, 0.031864069402217865, 0.018910590559244156, 0.024717042222619057, 0.031538236886262894, 0.023989103734493256, 0.028675461187958717, 0.016420209780335426, 0.0090335039421916, 0.019603244960308075, 0.018353885039687157, 0.020015660673379898, 0.025209344923496246, 0.027008917182683945, 0.02788972668349743, 0.027567561715841293, 0.02788078971207142, 0.013793697580695152, 0.02030319534242153]"
1,4,4,100,10,0.02841864340007305,-3.9765491485595703,0.041253846138715744,-1.611973081724701,0.022080188617110252,"[0.014051100239157677, 0.011854942888021469, 0.015155998058617115, 0.02560940384864807, 0.028395479544997215, 0.03186432644724846, 0.018910685554146767, 0.024717137217521667, 0.03153844177722931, 0.023989329114556313, 0.028675345703959465, 0.01642034947872162, 0.00903359055519104, 0.019604777917265892, 0.018354061990976334, 0.02001582831144333, 0.025209415704011917, 0.02700931392610073, 0.027889607474207878, 0.027567816898226738, 0.027880625799298286, 0.01379353180527687, 0.02030327543616295]"
1,8,8,50,2,0.04697585478425026,-10.441097259521484,0.0566202737390995,-7.998375350239649,0.04755183681845665,"[0.04219680652022362, 0.04298561066389084, 0.042523518204689026, 0.047600194811820984, 0.051070354878902435, 0.050538044422864914, 0.04666438698768616, 0.04727528244256973, 0.049925122410058975, 0.04495391249656677, 0.05066579207777977, 0.04297349229454994, 0.047284919768571854, 0.049701813608407974, 0.04716305434703827, 0.04897834360599518, 0.04936479032039642, 0.049375612288713455, 0.05153104290366173, 0.04777015000581741, 0.04888535290956497, 0.050999101251363754, 0.04326542839407921]"
1,8,8,80,2,0.04697587713599205,-10.441100120544434,0.05662035942077637,-7.998383497441352,0.04755189269781113,"[0.04219697415828705, 0.04298575595021248, 0.04252364858984947, 0.04760025814175606, 0.051070455461740494, 0.050538089126348495, 0.046664465218782425, 0.04727524146437645, 0.04992517828941345, 0.04495406523346901, 0.05066589638590813, 0.04297346994280815, 0.04728485271334648, 0.04970185086131096, 0.047163188457489014, 0.04897846281528473, 0.04936469718813896, 0.049375828355550766, 0.05153105407953262, 0.04777027666568756, 0.048885367810726166, 0.0509989932179451, 0.04326540604233742]"
1,8,8,100,2,0.0469760037958622,-10.441118240356445,0.056620508432388306,-7.998381219346491,0.04755189269781113,"[0.04219682887196541, 0.042985592037439346, 0.04252350330352783, 0.04760031774640083, 0.05107032135128975, 0.05053817853331566, 0.04666447639465332, 0.04727525636553764, 0.04992513358592987, 0.044953882694244385, 0.05066594481468201, 0.04297352582216263, 0.04728497192263603, 0.04970215633511543, 0.047163140028715134, 0.048978403210639954, 0.049364808946847916, 0.04937560483813286, 0.05153113603591919, 0.04777015373110771, 0.04888545349240303, 0.05099918320775032, 0.043265484273433685]"
1,8,8,50,5,0.02408364973962307,-2.9594016075134277,0.035716407001018524,-1.2614084039275038,0.020664332434535027,"[0.014866609126329422, 0.012424526736140251, 0.0150536447763443, 0.02277239039540291, 0.026672493666410446, 0.0284444447606802, 0.016701985150575638, 0.023081466555595398, 0.02971349097788334, 0.02266758307814598, 0.02809089422225952, 0.01492773275822401, 0.008364733308553696, 0.015645107254385948, 0.015975188463926315, 0.0178158488124609, 0.02317291684448719, 0.02582509256899357, 0.027130678296089172, 0.026183977723121643, 0.02794703282415867, 0.011304986663162708, 0.020496860146522522]"
1,8,8,80,5,0.024083701893687248,-2.959411382675171,0.035716455429792404,-1.2614131187950737,0.020664367824792862,"[0.014866759069263935, 0.012424679473042488, 0.015053621493279934, 0.022772381082177162, 0.026672711595892906, 0.028444504365324974, 0.016701892018318176, 0.023081457242369652, 0.029713358730077744, 0.022667545825242996, 0.028091033920645714, 0.01492773275822401, 0.008364704437553883, 0.015645133331418037, 0.015975208953022957, 0.017815861850976944, 0.0231728944927454, 0.02582530304789543, 0.02713080123066902, 0.026183968409895897, 0.027947138994932175, 0.01130498293787241, 0.02049686387181282]"
1,8,8,100,5,0.02408365160226822,-2.959411144256592,0.03571639582514763,-1.2614098127480295,0.02066432312130928,"[0.014866659417748451, 0.012424576096236706, 0.015053659677505493, 0.02277239039540291, 0.02667250484228134, 0.028444519266486168, 0.016702013090252876, 0.02308143861591816, 0.02971336618065834, 0.022667590528726578, 0.02809079922735691, 0.014927728101611137, 0.008364729583263397, 0.015645049512386322, 0.015975235030055046, 0.017815889790654182, 0.023172909393906593, 0.025825107470154762, 0.027130577713251114, 0.026183992624282837, 0.027946902438998222, 0.011305000633001328, 0.020496847108006477]"
1,8,8,50,10,0.026852451264858246,-3.6290500164031982,0.039125118404626846,-1.5048053184340786,0.02207634411752224,"[0.014702364802360535, 0.012456579133868217, 0.01507098414003849, 0.026309117674827576, 0.028393404558300972, 0.03280850127339363, 0.01909562572836876, 0.02412889152765274, 0.03072044625878334, 0.023784974589943886, 0.02967703528702259, 0.015388739295303822, 0.008489648811519146, 0.01801939122378826, 0.01827314868569374, 0.020176751539111137, 0.024271676316857338, 0.027378177270293236, 0.02879149280488491, 0.027532855048775673, 0.02929333969950676, 0.012604090385138988, 0.02038870006799698]"
1,8,8,80,10,0.026852278038859367,-3.6290104389190674,0.039124857634305954,-1.504802341223108,0.022076215595006943,"[0.014702803455293179, 0.01245703175663948, 0.015071152709424496, 0.026309074833989143, 0.028393184766173363, 0.03280821815133095, 0.019095664843916893, 0.024128533899784088, 0.03072008676826954, 0.023785099387168884, 0.02967667207121849, 0.015388472937047482, 0.008489194326102734, 0.018019337207078934, 0.018273204565048218, 0.02017691545188427, 0.024271264672279358, 0.027378110215067863, 0.028791023418307304, 0.027533015236258507, 0.029292885214090347, 0.012603680603206158, 0.020388338714838028]"
1,8,8,100,10,0.02685232274234295,-3.6290674209594727,0.03912507742643356,-1.504837317514229,0.022076258435845375,"[0.014702928252518177, 0.012457353062927723, 0.015071346424520016, 0.02630908600986004, 0.02839273028075695, 0.03280871361494064, 0.019095925614237785, 0.024128392338752747, 0.03072001039981842, 0.023785222321748734, 0.02967655099928379, 0.015388528816401958, 0.008489072322845459, 0.01801968924701214, 0.018273547291755676, 0.020177224650979042, 0.024271197617053986, 0.027377823367714882, 0.02879098430275917, 0.02753319777548313, 0.029292704537510872, 0.012603637762367725, 0.020388087257742882]"
2,2,2,50,2,0.18487347662448883,-37.794132232666016,0.18706999719142914,-28.636960144599783,0.15152239799499512,"[0.13315075635910034, 0.11438613384962082, 0.1166224554181099, 0.15026545524597168, 0.16998600959777832, 0.16766847670078278, 0.1268140822649002, 0.15235774219036102, 0.1965181529521942, 0.14021800458431244, 0.1611451655626297, 0.1219598799943924, 0.13106060028076172, 0.15799933671951294, 0.16471609473228455, 0.15733326971530914, 0.16780714690685272, 0.17458726465702057, 0.1786438375711441, 0.1666785478591919, 0.16072922945022583, 0.16705414652824402, 0.10731343924999237]"
2,2,2,80,2,0.18465881049633026,-37.781978607177734,0.18687930703163147,-28.62551530957173,0.151342511177063,"[0.13325589895248413, 0.11455748975276947, 0.11693788319826126, 0.1502830684185028, 0.17001938819885254, 0.1676347702741623, 0.12694847583770752, 0.1523607075214386, 0.19641438126564026, 0.14021670818328857, 0.16113288700580597, 0.1186501756310463, 0.12907664477825165, 0.15788815915584564, 0.16486386954784393, 0.15748998522758484, 0.16784678399562836, 0.17460398375988007, 0.1786600798368454, 0.166656032204628, 0.16069459915161133, 0.16734986007213593, 0.10733530670404434]"
2,2,2,100,2,0.18487487733364105,-37.793949127197266,0.1870676428079605,-28.638657372739008,0.15153835713863373,"[0.13314951956272125, 0.11438420414924622, 0.11662133783102036, 0.1502651423215866, 0.16998572647571564, 0.16766893863677979, 0.12681256234645844, 0.15235763788223267, 0.19651944935321808, 0.14021793007850647, 0.16114529967308044, 0.12198367714881897, 0.1310572624206543, 0.1583578735589981, 0.16471438109874725, 0.15733157098293304, 0.1678066849708557, 0.17458704113960266, 0.17864356935024261, 0.1666787564754486, 0.16072973608970642, 0.16705070436000824, 0.10731321573257446]"
2,2,2,50,5,0.224711611866951,-50.46491241455078,0.2264760136604309,-40.41819393580811,0.19793038070201874,"[0.1836366504430771, 0.17131631076335907, 0.1665867269039154, 0.19122254848480225, 0.21251511573791504, 0.20324058830738068, 0.1797667145729065, 0.19177712500095367, 0.22492298483848572, 0.1791638433933258, 0.19891202449798584, 0.16896826028823853, 0.20029941201210022, 0.21748469769954681, 0.2191077470779419, 0.21262091398239136, 0.21100066602230072, 0.21558088064193726, 0.2195020318031311, 0.20346230268478394, 0.19620464742183685, 0.2366076111793518, 0.14849907159805298]"
2,2,2,80,5,0.224711611866951,-50.46492004394531,0.2264760285615921,-40.41820224490809,0.19793041050434113,"[0.18363666534423828, 0.17131631076335907, 0.1665867269039154, 0.19122254848480225, 0.21251510083675385, 0.20324058830738068, 0.17976675927639008, 0.19177711009979248, 0.2249229997396469, 0.1791638284921646, 0.19891200959682465, 0.1689682900905609, 0.2002994567155838, 0.2174847275018692, 0.2191077619791031, 0.21262091398239136, 0.21100066602230072, 0.21558088064193726, 0.2195020318031311, 0.20346234738826752, 0.19620461761951447, 0.2366076558828354, 0.14849908649921417]"
