Embedding,Loss_final,R2_eval,Loss_eval,R2_tst,Loss_tst,Loss_nodes
10,0.018770117312669754,-2.7504189014434814,0.025019187480211258,-1.2884651135120666,0.01838531717658043,"[0.014081230387091637, 0.012333971448242664, 0.014585562981665134, 0.0200850497931242, 0.02270607464015484, 0.024442140012979507, 0.016723202541470528, 0.020547691732645035, 0.02560599520802498, 0.020003704354166985, 0.023454200476408005, 0.014316029846668243, 0.01113897655159235, 0.014393544755876064, 0.014871712774038315, 0.015993548557162285, 0.02003663033246994, 0.02114063873887062, 0.02214735373854637, 0.021742558106780052, 0.022129766643047333, 0.012775631621479988, 0.017607100307941437]"
20,0.018764851614832878,-2.793818712234497,0.024679485708475113,-1.3140939556765083,0.0181907769292593,"[0.013351966626942158, 0.012478241696953773, 0.014707664959132671, 0.020009392872452736, 0.022598139941692352, 0.024295099079608917, 0.016736283898353577, 0.02046017162501812, 0.02390039525926113, 0.019857507199048996, 0.023285072296857834, 0.0142282759770751, 0.011412695050239563, 0.014359798282384872, 0.01480969786643982, 0.0159479808062315, 0.019977185875177383, 0.020470455288887024, 0.02168288081884384, 0.02151953987777233, 0.02201482281088829, 0.012828182429075241, 0.01745646633207798]"
40,0.018196377903223038,-2.3064939975738525,0.023515308275818825,-0.8422175517564876,0.016691483557224274,"[0.011957120150327682, 0.01082636322826147, 0.01312737911939621, 0.01858406886458397, 0.020977409556508064, 0.02298566699028015, 0.015098169445991516, 0.019076664000749588, 0.02328410930931568, 0.018593747168779373, 0.021942004561424255, 0.012816281989216805, 0.0092747388407588, 0.01245744340121746, 0.01298356894403696, 0.014215013943612576, 0.01839854195713997, 0.019217396154999733, 0.02033223770558834, 0.020215105265378952, 0.02071697637438774, 0.010510626249015331, 0.01631350629031658]"
60,0.01787523180246353,-2.261589527130127,0.023369841277599335,-0.897720511543778,0.01700061932206154,"[0.011817305348813534, 0.01116905640810728, 0.013387788087129593, 0.018966520205140114, 0.02138163335621357, 0.0233655646443367, 0.015444250777363777, 0.019442027434706688, 0.023431096225976944, 0.01897546276450157, 0.022326406091451645, 0.01317379530519247, 0.009466047398746014, 0.012715120799839497, 0.013214902952313423, 0.014525930397212505, 0.018757902085781097, 0.019550196826457977, 0.02068636193871498, 0.020581310614943504, 0.02112160623073578, 0.010711144655942917, 0.016802821308374405]"
